order_id,payment_sequential,payment_type,payment_installments,payment_value
order_00003795,1,credit_card,4,30.95
order_00003795,2,credit_card,5,25.42
order_00003796,1,credit_card,2,24.91
order_00003797,1,credit_card,1,169.37
order_00003798,1,credit_card,2,188.23
order_00003799,1,credit_card,5,84.97
order_00003800,1,credit_card,1,112.49
order_00003801,1,credit_card,1,249.02
order_00003802,1,credit_card,4,118.89
order_00003803,1,credit_card,5,16.78
order_00003804,1,boleto,1,63.64
order_00003805,1,debit_card,1,314.59
order_00003806,1,credit_card,1,52.82
order_00003807,1,credit_card,1,144.34
order_00003808,1,credit_card,2,179.37
order_00003809,1,credit_card,6,106.27
order_00003810,1,credit_card,3,25.3
order_00003811,1,credit_card,1,136.11
order_00003812,1,boleto,1,210.56
order_00003813,1,credit_card,1,13.96
order_00003814,1,credit_card,1,112.06
order_00003815,1,credit_card,2,57.05
order_00003816,1,credit_card,1,23.85
order_00003817,1,debit_card,1,42.75
order_00003818,1,credit_card,10,26.44
order_00003819,1,credit_card,2,87.79
order_00003820,1,boleto,1,116.75
order_00003821,1,credit_card,1,126.77
order_00003822,1,credit_card,2,152.21
order_00003823,1,credit_card,4,158.77
order_00003824,1,credit_card,3,259.24
order_00003825,1,voucher,1,266.5
order_00003826,1,credit_card,4,221.74
order_00003827,1,boleto,1,118.51
order_00003828,1,debit_card,1,410.47
order_00003829,1,credit_card,2,89.88
order_00003830,1,credit_card,1,11.41
order_00003831,1,credit_card,1,167.55
order_00003832,1,boleto,1,105.3
order_00003833,1,credit_card,1,332.45
order_00003834,1,boleto,1,281.5
order_00003835,1,credit_card,5,16.8
order_00003836,1,credit_card,6,11.9
order_00003837,1,credit_card,10,539.9
order_00003838,1,credit_card,1,97.71
order_00003839,1,credit_card,1,132.08
order_00003840,1,boleto,1,18.34
order_00003841,1,credit_card,4,38.21
order_00003842,1,credit_card,1,141.22
order_00003843,1,credit_card,1,79.95
order_00003844,1,credit_card,1,70.28
order_00003845,1,credit_card,6,72.46
order_00003846,1,credit_card,1,14.76
order_00003847,1,credit_card,5,171.81
order_00003848,1,credit_card,1,47.56
order_00003849,1,credit_card,5,86.25
order_00003850,1,credit_card,1,27.72
order_00003851,1,voucher,1,65.57
order_00003852,1,boleto,1,56.84
order_00003853,1,credit_card,1,43.82
order_00003854,1,credit_card,8,38.26
order_00003855,1,boleto,1,27.99
order_00003856,1,credit_card,2,115.73
order_00003857,1,credit_card,1,267.26
order_00003858,1,credit_card,2,128.04
order_00003859,1,boleto,1,14.56
order_00003859,2,credit_card,1,22.72
order_00003860,1,debit_card,1,104.86
order_00003861,1,credit_card,1,32.11
order_00003862,1,credit_card,6,82.9
order_00003863,1,boleto,1,198.16
order_00003864,1,boleto,1,334.51
order_00003865,1,credit_card,8,194.05
order_00003866,1,debit_card,1,174.63
order_00003867,1,boleto,1,720.93
order_00003868,1,credit_card,10,70.36
order_00003869,1,credit_card,1,62.98
order_00003870,1,credit_card,1,29.92
order_00003870,2,credit_card,6,34.92
order_00003871,1,credit_card,3,192.69
order_00003872,1,credit_card,1,63.76
order_00003873,1,credit_card,3,16.5
order_00003873,2,credit_card,1,20.28
order_00003874,1,boleto,1,28.49
order_00003875,1,credit_card,1,55.73
order_00003876,1,boleto,1,107.18
order_00003877,1,credit_card,1,104.83
order_00003878,1,credit_card,5,27.56
order_00003879,1,credit_card,1,120.15
order_00003880,1,credit_card,10,143.46
order_00003881,1,credit_card,1,44.67
order_00003882,1,credit_card,1,31.73
order_00003883,1,boleto,1,200.1
order_00003884,1,credit_card,1,66.42
order_00003885,1,credit_card,5,143.69
order_00003886,1,credit_card,1,91.11
order_00003887,1,credit_card,1,30.14
order_00003888,1,credit_card,2,51.3
order_00003889,1,credit_card,3,28.24
order_00003890,1,credit_card,5,52.11
order_00003891,1,credit_card,2,141.95
order_00003892,1,credit_card,6,18.84
order_00003893,1,credit_card,5,137.27
order_00003894,1,credit_card,1,25.79
order_00003894,2,credit_card,1,19.28
order_00003895,1,credit_card,3,129.96
order_00003896,1,voucher,1,14.84
order_00003897,1,credit_card,2,104.61
order_00003898,1,credit_card,1,33.11
order_00003899,1,credit_card,2,128.42
order_00003900,1,voucher,1,39.12
order_00003901,1,boleto,1,240.23
order_00003902,1,credit_card,4,54.0
order_00003903,1,credit_card,4,163.12
order_00003904,1,boleto,1,59.48
order_00003905,1,credit_card,2,93.75
order_00003905,2,voucher,1,88.55
order_00003906,1,credit_card,1,343.97
order_00003907,1,credit_card,4,98.44
order_00003908,1,credit_card,2,156.14
order_00003909,1,credit_card,1,204.76
order_00003910,1,boleto,1,64.81
order_00003911,1,boleto,1,175.87
order_00003912,1,credit_card,4,18.02
order_00003913,1,voucher,1,269.99
order_00003914,1,credit_card,2,76.41
order_00003915,1,voucher,1,173.08
order_00003916,1,credit_card,4,314.21
order_00003917,1,credit_card,1,64.41
order_00003918,1,voucher,1,32.15
order_00003919,1,voucher,1,206.24
order_00003920,1,voucher,1,12.85
order_00003921,1,credit_card,1,43.79
order_00003921,2,credit_card,2,37.42
order_00003922,1,boleto,1,44.91
order_00003923,1,credit_card,1,167.04
order_00003924,1,credit_card,1,326.14
order_00003925,1,credit_card,2,81.81
order_00003926,1,credit_card,6,67.13
order_00003927,1,boleto,1,212.34
order_00003928,1,credit_card,10,21.12
order_00003929,1,credit_card,2,104.9
order_00003930,1,voucher,1,85.49
order_00003931,1,debit_card,1,44.11
order_00003932,1,credit_card,2,30.4
order_00003932,2,credit_card,1,13.39
order_00003933,1,credit_card,2,163.45
order_00003934,1,credit_card,3,444.55
order_00003935,1,boleto,1,199.59
order_00003936,1,credit_card,4,28.59
order_00003937,1,credit_card,5,15.39
order_00003938,1,credit_card,4,77.59
order_00003939,1,boleto,1,384.95
order_00003940,1,credit_card,3,462.88
order_00003941,1,credit_card,8,101.06
order_00003942,1,boleto,1,49.99
order_00003943,1,credit_card,2,227.66
order_00003944,1,credit_card,5,25.53
order_00003945,1,boleto,1,281.07
order_00003946,1,credit_card,1,234.11
order_00003947,1,boleto,1,68.06
order_00003948,1,voucher,1,55.39
order_00003949,1,boleto,1,70.29
order_00003950,1,boleto,1,94.44
order_00003951,1,boleto,1,554.48
order_00003952,1,credit_card,1,21.53
order_00003953,1,credit_card,1,94.54
order_00003954,1,credit_card,1,52.53
order_00003955,1,credit_card,5,238.37
order_00003956,1,credit_card,6,123.97
order_00003957,1,credit_card,4,98.19
order_00003958,1,credit_card,1,216.56
order_00003959,1,credit_card,3,41.59
order_00003960,1,credit_card,3,230.54
order_00003961,1,credit_card,2,215.21
order_00003962,1,credit_card,2,36.54
order_00003962,2,credit_card,2,28.92
order_00003963,1,credit_card,1,14.49
order_00003964,1,boleto,1,85.5
order_00003965,1,boleto,1,50.67
order_00003966,1,credit_card,2,70.01
order_00003967,1,credit_card,3,46.84
order_00003968,1,voucher,1,45.82
order_00003969,1,credit_card,2,40.23
order_00003970,1,credit_card,2,57.81
order_00003971,1,credit_card,1,54.75
order_00003972,1,boleto,1,155.21
order_00003973,1,credit_card,2,65.09
order_00003974,1,boleto,1,11.56
order_00003975,1,credit_card,2,49.26
order_00003976,1,credit_card,2,49.54
order_00003977,1,credit_card,1,50.05
order_00003978,1,debit_card,1,66.1
order_00003979,1,voucher,1,51.97
order_00003980,1,credit_card,6,20.96
order_00003981,1,credit_card,6,93.86
order_00003982,1,credit_card,1,363.69
order_00003983,1,credit_card,2,29.58
order_00003983,2,credit_card,8,34.92
order_00003984,1,credit_card,8,49.51
order_00003985,1,credit_card,1,49.9
order_00003986,1,credit_card,3,300.36
order_00003987,1,boleto,1,108.54
order_00003988,1,credit_card,4,49.07
order_00003989,1,debit_card,1,274.26
order_00003990,1,voucher,1,80.58
order_00003991,1,credit_card,3,117.8
order_00003992,1,credit_card,4,227.12
order_00003993,1,credit_card,3,43.09
order_00003994,1,boleto,1,180.97
order_00003995,1,credit_card,3,62.07
order_00003996,1,credit_card,1,210.54
order_00003997,1,credit_card,6,44.27
order_00003998,1,boleto,1,163.32
order_00003999,1,debit_card,1,66.18
order_00004000,1,credit_card,3,193.98
order_00004001,1,credit_card,1,36.01
order_00004002,1,credit_card,1,60.43
order_00004003,1,credit_card,8,150.26
order_00004004,1,voucher,1,59.55
order_00004005,1,credit_card,4,215.59
order_00004006,1,credit_card,2,20.6
order_00004007,1,credit_card,2,301.78
order_00004008,1,credit_card,3,129.34
order_00004009,1,credit_card,8,227.5
order_00004010,1,credit_card,1,23.13
order_00004011,1,credit_card,10,91.41
order_00004012,1,credit_card,1,69.86
order_00004013,1,boleto,1,97.24
order_00004014,1,credit_card,1,181.48
order_00004015,1,credit_card,4,88.18
order_00004016,1,boleto,1,69.81
order_00004017,1,boleto,1,207.63
order_00004018,1,credit_card,1,183.14
order_00004019,1,boleto,1,150.84
order_00004020,1,credit_card,1,69.96
order_00004021,1,boleto,1,102.38
order_00004022,1,credit_card,2,74.48
order_00004022,2,credit_card,1,102.35
order_00004023,1,boleto,1,57.78
order_00004024,1,credit_card,1,89.37
order_00004025,1,boleto,1,64.15
order_00004026,1,boleto,1,310.43
order_00004027,1,credit_card,1,36.41
order_00004028,1,voucher,1,20.48
order_00004029,1,boleto,1,49.86
order_00004030,1,credit_card,1,13.15
order_00004031,1,credit_card,2,104.19
order_00004032,1,credit_card,10,69.39
order_00004033,1,voucher,1,104.15
order_00004034,1,credit_card,5,83.38
order_00004035,1,boleto,1,177.87
order_00004036,1,credit_card,1,151.33
order_00004037,1,credit_card,1,139.28
order_00004038,1,credit_card,1,26.41
order_00004039,1,boleto,1,134.6
order_00004040,1,credit_card,3,80.2
order_00004041,1,boleto,1,38.07
order_00004042,1,credit_card,8,231.5
order_00004043,1,credit_card,1,322.39
order_00004044,1,credit_card,4,149.07
order_00004045,1,credit_card,2,13.37
order_00004046,1,credit_card,2,123.77
order_00004047,1,credit_card,5,288.45
order_00004048,1,voucher,1,22.26
order_00004048,2,credit_card,1,29.11
order_00004049,1,voucher,1,107.52
order_00004050,1,boleto,1,112.46
order_00004051,1,credit_card,6,263.28
order_00004052,1,credit_card,3,92.21
order_00004053,1,credit_card,2,367.76
order_00004054,1,credit_card,1,20.72
order_00004055,1,credit_card,1,267.79
order_00004056,1,boleto,1,27.85
order_00004057,1,boleto,1,348.92
order_00004058,1,credit_card,3,3.53
order_00004058,2,boleto,1,6.58
order_00004059,1,credit_card,1,330.82
order_00004060,1,voucher,1,133.2
order_00004061,1,credit_card,1,137.7
order_00004062,1,voucher,1,111.45
order_00004063,1,credit_card,1,16.65
order_00004064,1,credit_card,1,113.24
order_00004065,1,credit_card,4,706.46
order_00004066,1,boleto,1,113.44
order_00004067,1,credit_card,6,185.55
order_00004068,1,credit_card,2,103.94
order_00004069,1,credit_card,4,326.72
order_00004070,1,boleto,1,131.56
order_00004071,1,credit_card,4,16.23
order_00004072,1,credit_card,10,476.83
order_00004073,1,credit_card,5,236.7
order_00004074,1,credit_card,2,309.67
order_00004075,1,credit_card,1,450.39
order_00004076,1,credit_card,1,30.08
order_00004077,1,credit_card,8,446.12
order_00004078,1,boleto,1,76.4
order_00004079,1,credit_card,1,243.65
order_00004080,1,boleto,1,210.19
order_00004081,1,voucher,1,77.56
order_00004082,1,voucher,1,6.17
order_00004083,1,credit_card,3,79.04
order_00004084,1,boleto,1,52.68
order_00004085,1,credit_card,1,91.1
order_00004086,1,boleto,1,390.25
order_00004087,1,credit_card,10,44.85
order_00004088,1,boleto,1,71.54
order_00004089,1,debit_card,1,73.36
order_00004090,1,credit_card,1,22.14
order_00004091,1,credit_card,1,29.4
order_00004092,1,credit_card,1,17.58
order_00004093,1,credit_card,4,55.68
order_00004094,1,boleto,1,145.46
order_00004095,1,credit_card,1,347.9
order_00004096,1,credit_card,1,59.32
order_00004097,1,boleto,1,280.35
order_00004098,1,credit_card,3,108.74
order_00004099,1,credit_card,1,669.29
order_00004100,1,credit_card,1,20.01
order_00004101,1,voucher,1,30.48
order_00004102,1,credit_card,1,25.31
order_00004103,1,boleto,1,62.91
order_00004104,1,credit_card,5,334.85
order_00004105,1,boleto,1,120.14
order_00004106,1,credit_card,1,12.44
order_00004106,2,credit_card,1,28.2
order_00004107,1,credit_card,6,61.95
order_00004108,1,boleto,1,108.55
order_00004109,1,credit_card,1,39.15
order_00004110,1,voucher,1,435.25
order_00004111,1,voucher,1,117.95
order_00004112,1,credit_card,3,42.61
order_00004113,1,boleto,1,42.66
order_00004114,1,credit_card,1,36.08
order_00004115,1,credit_card,2,266.22
order_00004116,1,credit_card,1,19.21
order_00004117,1,credit_card,3,31.78
order_00004118,1,credit_card,5,631.87
order_00004119,1,boleto,1,128.54
order_00004120,1,credit_card,1,274.08
order_00004121,1,credit_card,10,55.95
order_00004122,1,credit_card,4,63.2
order_00004123,1,boleto,1,169.32
order_00004124,1,credit_card,2,75.85
order_00004125,1,credit_card,6,83.26
order_00004126,1,credit_card,5,240.66
order_00004127,1,credit_card,10,82.02
order_00004128,1,debit_card,1,157.49
order_00004129,1,credit_card,3,93.03
order_00004130,1,credit_card,10,256.18
order_00004131,1,credit_card,3,412.75
order_00004132,1,credit_card,1,34.94
order_00004133,1,credit_card,2,373.11
order_00004134,1,credit_card,2,58.62
order_00004135,1,voucher,1,56.32
order_00004136,1,credit_card,5,55.49
order_00004137,1,credit_card,1,128.56
order_00004138,1,boleto,1,134.36
order_00004139,1,credit_card,1,7.53
order_00004140,1,credit_card,1,58.75
order_00004141,1,credit_card,10,95.01
order_00004142,1,voucher,1,161.8
order_00004143,1,credit_card,4,44.63
order_00004144,1,credit_card,1,48.99
order_00004145,1,credit_card,2,112.21
order_00004146,1,credit_card,10,23.56
order_00004147,1,voucher,1,93.75
order_00004148,1,boleto,1,147.5
order_00004149,1,credit_card,1,25.21
order_00004150,1,boleto,1,28.56
order_00004151,1,credit_card,1,125.21
order_00004152,1,credit_card,3,67.03
order_00004153,1,credit_card,3,30.04
order_00004154,1,credit_card,1,26.53
order_00004155,1,voucher,1,419.84
order_00004156,1,voucher,1,283.78
order_00004157,1,credit_card,4,31.52
order_00004158,1,credit_card,1,24.8
order_00004159,1,credit_card,4,138.1
order_00004160,1,credit_card,2,24.64
order_00004161,1,debit_card,1,44.71
order_00004162,1,credit_card,6,188.68
order_00004163,1,credit_card,3,57.81
order_00004164,1,credit_card,1,33.54
order_00004165,1,boleto,1,47.0
order_00004166,1,credit_card,2,74.5
order_00004167,1,credit_card,6,50.82
order_00004168,1,credit_card,6,288.52
order_00004169,1,credit_card,1,146.23
order_00004170,1,credit_card,6,254.46
order_00004171,1,credit_card,8,27.67
order_00004172,1,credit_card,2,73.35
order_00004173,1,credit_card,1,49.5
order_00004174,1,boleto,1,262.33
order_00004175,1,credit_card,2,224.84
order_00004176,1,credit_card,4,186.49
order_00004177,1,boleto,1,244.84
order_00004178,1,boleto,1,52.62
order_00004179,1,boleto,1,79.72
order_00004180,1,credit_card,4,20.91
order_00004181,1,credit_card,6,50.24
order_00004182,1,credit_card,2,34.81
order_00004183,1,credit_card,1,152.53
order_00004184,1,boleto,1,61.67
order_00004185,1,credit_card,6,386.67
order_00004186,1,credit_card,5,8.3
order_00004187,1,credit_card,8,226.78
order_00004188,1,credit_card,1,137.3
order_00004189,1,credit_card,1,89.96
order_00004190,1,credit_card,1,86.34
order_00004191,1,boleto,1,159.3
order_00004192,1,credit_card,8,84.0
order_00004193,1,boleto,1,27.16
order_00004194,1,credit_card,3,124.1
order_00004195,1,credit_card,10,22.67
order_00004196,1,credit_card,1,189.81
order_00004197,1,credit_card,5,114.14
order_00004198,1,credit_card,6,12.2
order_00004198,2,credit_card,4,10.36
order_00004199,1,credit_card,2,91.73
order_00004200,1,credit_card,4,409.84
order_00004201,1,credit_card,3,35.85
order_00004202,1,credit_card,1,140.05
order_00004203,1,boleto,1,118.96
order_00004204,1,credit_card,1,16.4
order_00004205,1,credit_card,2,91.32
order_00004206,1,credit_card,10,331.18
order_00004207,1,credit_card,1,73.6
order_00004208,1,credit_card,6,372.1
order_00004209,1,credit_card,1,93.92
order_00004210,1,debit_card,1,121.31
order_00004211,1,credit_card,4,25.23
order_00004212,1,boleto,1,43.39
order_00004213,1,boleto,1,249.24
order_00004214,1,boleto,1,172.25
order_00004215,1,credit_card,5,20.81
order_00004216,1,credit_card,4,171.88
order_00004217,1,debit_card,1,224.59
order_00004217,2,credit_card,3,188.78
order_00004218,1,credit_card,6,112.1
order_00004219,1,boleto,1,174.52
order_00004220,1,credit_card,1,73.0
order_00004221,1,credit_card,4,146.41
order_00004222,1,boleto,1,394.21
order_00004223,1,debit_card,1,340.95
order_00004224,1,credit_card,2,64.14
order_00004225,1,credit_card,10,142.48
order_00004226,1,credit_card,1,38.36
order_00004227,1,credit_card,3,70.14
order_00004228,1,credit_card,5,55.41
order_00004229,1,credit_card,8,139.86
order_00004230,1,credit_card,4,112.02
order_00004231,1,credit_card,1,115.83
order_00004232,1,credit_card,1,117.74
order_00004233,1,debit_card,1,112.22
order_00004234,1,credit_card,1,123.49
order_00004235,1,credit_card,1,77.6
order_00004236,1,credit_card,1,153.44
order_00004237,1,boleto,1,129.71
order_00004238,1,credit_card,1,15.14
order_00004239,1,credit_card,1,40.54
order_00004240,1,boleto,1,84.81
order_00004241,1,credit_card,1,406.44
order_00004242,1,boleto,1,159.91
order_00004243,1,credit_card,10,70.61
order_00004244,1,credit_card,4,333.56
order_00004245,1,credit_card,1,18.91
order_00004246,1,credit_card,1,330.64
order_00004247,1,credit_card,10,121.76
order_00004248,1,credit_card,2,114.92
order_00004249,1,boleto,1,37.94
order_00004250,1,credit_card,4,62.96
order_00004251,1,credit_card,4,66.77
order_00004252,1,credit_card,5,28.85
order_00004253,1,credit_card,1,54.13
order_00004254,1,credit_card,1,20.11
order_00004255,1,boleto,1,266.69
order_00004256,1,credit_card,3,97.58
order_00004257,1,boleto,1,95.49
order_00004258,1,boleto,1,93.75
order_00004259,1,credit_card,1,147.38
order_00004260,1,credit_card,3,57.26
order_00004261,1,boleto,1,13.51
order_00004262,1,credit_card,1,42.36
order_00004263,1,credit_card,2,123.81
order_00004264,1,credit_card,3,36.86
order_00004265,1,credit_card,2,32.94
order_00004266,1,credit_card,8,34.7
order_00004267,1,credit_card,1,19.09
order_00004268,1,credit_card,3,16.04
order_00004269,1,credit_card,1,76.81
order_00004270,1,debit_card,1,20.54
order_00004271,1,credit_card,8,28.04
order_00004272,1,credit_card,5,37.58
order_00004272,2,boleto,1,40.81
order_00004273,1,boleto,1,33.5
order_00004274,1,credit_card,1,24.35
order_00004275,1,credit_card,3,89.54
order_00004276,1,credit_card,2,9.06
order_00004277,1,credit_card,4,82.52
order_00004278,1,boleto,1,299.18
order_00004279,1,credit_card,8,80.12
order_00004280,1,credit_card,5,54.51
order_00004281,1,credit_card,1,89.98
order_00004282,1,debit_card,1,76.6
order_00004283,1,credit_card,2,24.34
order_00004284,1,boleto,1,149.09
order_00004285,1,credit_card,1,54.27
order_00004286,1,debit_card,1,82.32
order_00004287,1,voucher,1,78.61
order_00004288,1,credit_card,1,240.3
order_00004289,1,credit_card,10,78.67
order_00004290,1,credit_card,6,75.93
order_00004291,1,credit_card,1,250.43
order_00004292,1,boleto,1,28.6
order_00004293,1,credit_card,1,64.28
order_00004293,2,credit_card,2,59.59
order_00004294,1,voucher,1,93.15
order_00004295,1,credit_card,1,269.29
order_00004296,1,boleto,1,89.96
order_00004297,1,credit_card,1,119.11
order_00004298,1,credit_card,4,20.55
order_00004298,2,credit_card,5,25.85
order_00004299,1,credit_card,6,16.17
order_00004300,1,credit_card,1,31.23
order_00004301,1,credit_card,1,159.23
order_00004302,1,credit_card,10,135.61
order_00004303,1,credit_card,1,1267.1
order_00004304,1,credit_card,6,725.58
order_00004305,1,boleto,1,47.45
order_00004305,2,credit_card,1,60.49
order_00004306,1,credit_card,1,97.98
order_00004307,1,credit_card,6,96.25
order_00004308,1,credit_card,1,78.53
order_00004309,1,debit_card,1,233.54
order_00004310,1,credit_card,1,636.28
order_00004311,1,credit_card,5,17.02
order_00004311,2,credit_card,2,23.21
order_00004312,1,credit_card,2,181.33
order_00004313,1,boleto,1,358.28
order_00004314,1,voucher,1,74.16
order_00004315,1,debit_card,1,12.35
order_00004316,1,credit_card,1,404.07
order_00004317,1,credit_card,3,42.94
order_00004317,2,credit_card,6,27.31
order_00004318,1,credit_card,6,65.07
order_00004319,1,credit_card,5,70.72
order_00004320,1,credit_card,6,172.53
order_00004321,1,boleto,1,127.63
order_00004322,1,credit_card,5,486.22
order_00004323,1,debit_card,1,160.26
order_00004324,1,voucher,1,92.14
order_00004325,1,credit_card,5,31.75
order_00004325,2,credit_card,2,22.56
order_00004326,1,credit_card,2,92.1
order_00004327,1,boleto,1,77.92
order_00004328,1,credit_card,6,71.55
order_00004329,1,credit_card,3,73.22
order_00004330,1,credit_card,1,224.44
order_00004331,1,credit_card,8,162.92
order_00004332,1,boleto,1,126.34
order_00004333,1,debit_card,1,48.25
order_00004334,1,credit_card,2,119.05
order_00004335,1,boleto,1,14.56
order_00004336,1,credit_card,3,273.45
order_00004337,1,boleto,1,107.28
order_00004338,1,boleto,1,227.37
order_00004339,1,credit_card,10,82.57
order_00004340,1,debit_card,1,60.69
order_00004341,1,credit_card,2,57.59
order_00004342,1,credit_card,3,69.33
order_00004343,1,credit_card,2,96.14
order_00004344,1,boleto,1,49.25
order_00004345,1,debit_card,1,47.36
order_00004346,1,credit_card,8,140.32
order_00004347,1,credit_card,1,13.58
order_00004348,1,credit_card,2,76.47
order_00004349,1,boleto,1,94.42
order_00004350,1,credit_card,4,16.63
order_00004350,2,credit_card,6,12.48
order_00004351,1,credit_card,1,140.68
order_00004352,1,credit_card,1,486.79
order_00004353,1,debit_card,1,59.63
order_00004354,1,credit_card,1,23.64
order_00004355,1,credit_card,1,36.52
order_00004356,1,credit_card,1,98.12
order_00004357,1,credit_card,3,59.9
order_00004358,1,voucher,1,215.74
order_00004359,1,credit_card,8,265.35
order_00004360,1,credit_card,2,30.5
order_00004361,1,credit_card,6,45.68
order_00004362,1,credit_card,4,54.53
order_00004363,1,credit_card,4,40.26
order_00004364,1,credit_card,3,18.48
order_00004365,1,credit_card,5,227.9
order_00004366,1,boleto,1,225.63
order_00004367,1,credit_card,4,107.95
order_00004368,1,credit_card,1,776.19
order_00004369,1,credit_card,1,14.0
order_00004370,1,credit_card,1,50.77
order_00004371,1,boleto,1,105.59
order_00004372,1,voucher,1,75.42
order_00004373,1,credit_card,1,68.43
order_00004374,1,credit_card,2,233.31
order_00004375,1,credit_card,1,36.8
order_00004376,1,credit_card,5,27.13
order_00004377,1,credit_card,1,99.34
order_00004378,1,credit_card,3,68.34
order_00004379,1,credit_card,10,25.06
order_00004380,1,credit_card,1,139.22
order_00004381,1,credit_card,6,199.21
order_00004382,1,credit_card,6,128.7
order_00004382,2,credit_card,1,63.34
order_00004383,1,credit_card,1,121.76
order_00004384,1,credit_card,10,60.48
order_00004385,1,boleto,1,33.15
order_00004386,1,boleto,1,26.34
order_00004387,1,credit_card,1,110.44
order_00004388,1,credit_card,6,258.41
order_00004389,1,voucher,1,92.5
order_00004390,1,credit_card,1,23.02
order_00004391,1,credit_card,1,64.16
order_00004391,2,credit_card,1,127.18
order_00004392,1,credit_card,1,95.92
order_00004393,1,credit_card,6,39.36
order_00004394,1,credit_card,6,100.02
order_00004395,1,boleto,1,25.06
order_00004396,1,debit_card,1,25.67
order_00004397,1,credit_card,1,57.21
order_00004398,1,credit_card,3,30.53
order_00004399,1,boleto,1,40.62
order_00004400,1,credit_card,1,90.48
order_00004401,1,credit_card,1,199.0
order_00004402,1,credit_card,1,70.12
order_00004403,1,credit_card,4,145.29
order_00004404,1,credit_card,2,18.64
order_00004405,1,boleto,1,239.89
order_00004406,1,credit_card,1,160.82
order_00004407,1,credit_card,4,27.68
order_00004408,1,credit_card,4,27.45
order_00004409,1,credit_card,1,91.03
order_00004410,1,boleto,1,31.22
order_00004411,1,credit_card,1,313.14
order_00004412,1,credit_card,2,33.54
order_00004413,1,credit_card,6,38.1
order_00004414,1,credit_card,1,7.89
order_00004414,2,credit_card,2,10.64
order_00004415,1,voucher,1,31.31
order_00004416,1,credit_card,5,118.59
order_00004417,1,credit_card,6,13.47
order_00004417,2,credit_card,1,15.14
order_00004418,1,boleto,1,104.84
order_00004419,1,credit_card,4,18.19
order_00004420,1,credit_card,1,34.8
order_00004421,1,credit_card,1,76.54
order_00004421,2,credit_card,6,86.35
order_00004422,1,credit_card,10,131.75
order_00004423,1,credit_card,1,64.54
order_00004424,1,credit_card,6,37.41
order_00004425,1,credit_card,1,244.4
order_00004426,1,credit_card,3,21.45
order_00004427,1,boleto,1,208.59
order_00004428,1,credit_card,1,23.2
order_00004429,1,credit_card,10,66.24
order_00004430,1,credit_card,1,20.83
order_00004431,1,credit_card,2,141.33
order_00004432,1,credit_card,1,65.21
order_00004433,1,boleto,1,32.91
order_00004434,1,boleto,1,31.67
order_00004435,1,credit_card,8,29.34
order_00004436,1,voucher,1,47.58
order_00004437,1,credit_card,8,195.3
order_00004438,1,credit_card,10,431.65
order_00004439,1,credit_card,8,39.43
order_00004440,1,credit_card,1,23.01
order_00004441,1,credit_card,10,97.44
order_00004442,1,credit_card,6,497.28
order_00004443,1,credit_card,10,73.06
order_00004444,1,boleto,1,220.84
order_00004445,1,credit_card,1,42.95
order_00004446,1,credit_card,2,110.94
order_00004446,2,credit_card,5,54.71
order_00004447,1,boleto,1,70.43
order_00004448,1,credit_card,1,151.78
order_00004449,1,credit_card,4,18.62
order_00004450,1,boleto,1,140.35
order_00004451,1,credit_card,2,112.22
order_00004452,1,credit_card,5,32.28
order_00004453,1,credit_card,1,124.36
order_00004454,1,credit_card,2,28.88
order_00004455,1,boleto,1,212.25
order_00004456,1,boleto,1,19.47
order_00004457,1,credit_card,2,23.65
order_00004458,1,credit_card,1,291.06
order_00004459,1,credit_card,3,36.82
order_00004460,1,credit_card,1,127.01
order_00004461,1,credit_card,2,361.58
order_00004462,1,credit_card,10,88.41
order_00004463,1,credit_card,3,185.08
order_00004464,1,credit_card,3,122.42
order_00004465,1,boleto,1,49.63
order_00004466,1,credit_card,8,33.86
order_00004467,1,credit_card,4,84.33
order_00004468,1,boleto,1,97.92
order_00004469,1,credit_card,3,242.1
order_00004470,1,credit_card,6,139.54
order_00004471,1,credit_card,4,158.48
order_00004472,1,credit_card,3,379.82
order_00004473,1,voucher,1,141.53
order_00004474,1,boleto,1,383.95
order_00004475,1,credit_card,1,299.52
order_00004476,1,credit_card,1,32.51
order_00004477,1,credit_card,1,11.46
order_00004478,1,credit_card,2,67.93
order_00004479,1,credit_card,2,80.73
order_00004480,1,boleto,1,563.52
order_00004481,1,boleto,1,136.68
order_00004482,1,debit_card,1,40.66
order_00004483,1,credit_card,4,120.4
order_00004484,1,credit_card,10,155.31
order_00004485,1,boleto,1,101.48
order_00004486,1,credit_card,4,20.69
order_00004486,2,credit_card,5,24.62
order_00004487,1,credit_card,1,108.13
order_00004488,1,credit_card,3,34.31
order_00004488,2,credit_card,6,56.78
order_00004489,1,boleto,1,476.87
order_00004490,1,credit_card,4,116.82
order_00004491,1,credit_card,2,68.81
order_00004492,1,credit_card,1,42.21
order_00004493,1,credit_card,4,98.05
order_00004494,1,credit_card,4,196.04
order_00004495,1,credit_card,1,101.17
order_00004496,1,credit_card,1,75.18
order_00004496,2,boleto,1,122.96
order_00004497,1,debit_card,1,152.08
order_00004498,1,credit_card,10,88.48
order_00004499,1,voucher,1,367.65
order_00004500,1,credit_card,1,122.08
order_00004501,1,debit_card,1,112.79
order_00004502,1,credit_card,1,36.41
order_00004503,1,credit_card,1,212.1
order_00004504,1,credit_card,2,456.09
order_00004505,1,credit_card,1,280.24
