order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_00003577,2,prod_00000716,sell_00000112,2025-09-01 21:58:27,103.3,13.81
order_00003577,3,prod_00000773,sell_00000197,2025-09-05 21:58:27,38.95,4.27
order_00003578,1,prod_00000649,sell_00000218,2025-10-11 15:03:53,104.76,5.82
order_00003579,1,prod_00000646,sell_00000125,2024-05-10 01:13:16,43.23,6.56
order_00003580,1,prod_00000731,sell_00000153,2024-07-12 06:39:06,188.26,11.39
order_00003581,1,prod_00000030,sell_00000245,2025-01-27 01:00:28,4.41,0.42
order_00003582,1,prod_00000150,sell_00000100,2024-02-28 19:28:26,57.83,9.57
order_00003582,2,prod_00000303,sell_00000211,2024-02-24 19:28:26,19.08,3.32
order_00003582,3,prod_00000581,sell_00000037,2024-02-27 19:28:26,15.21,0.76
order_00003582,4,prod_00000691,sell_00000133,2024-02-27 19:28:26,121.6,4.29
order_00003583,1,prod_00000257,sell_00000107,2025-11-05 16:20:10,110.06,7.31
order_00003584,1,prod_00000433,sell_00000249,2025-01-12 17:22:33,40.31,6.55
order_00003585,1,prod_00000033,sell_00000086,2025-10-17 05:02:52,44.52,5.82
order_00003586,1,prod_00000247,sell_00000096,2025-04-21 11:41:35,65.26,7.08
order_00003587,1,prod_00000757,sell_00000084,2024-05-20 19:35:13,48.16,6.48
order_00003588,1,prod_00000213,sell_00000160,2025-09-27 01:41:12,41.77,5.89
order_00003588,2,prod_00000153,sell_00000205,2025-09-24 01:41:12,24.73,4.09
order_00003588,3,prod_00000435,sell_00000063,2025-09-28 01:41:12,32.5,3.09
order_00003588,4,prod_00000347,sell_00000061,2025-09-23 01:41:12,48.12,1.84
order_00003589,1,prod_00000431,sell_00000069,2024-02-22 00:33:18,90.79,15.07
order_00003590,1,prod_00000526,sell_00000028,2024-04-30 06:13:11,123.97,11.19
order_00003591,1,prod_00000109,sell_00000027,2025-04-05 09:08:15,26.58,3.0
order_00003592,1,prod_00000540,sell_00000152,2024-07-14 19:50:24,54.89,8.33
order_00003593,1,prod_00000011,sell_00000248,2025-07-30 10:25:40,13.6,2.04
order_00003593,2,prod_00000321,sell_00000006,2025-07-31 10:25:40,39.83,5.28
order_00003593,3,prod_00000153,sell_00000246,2025-07-28 10:25:40,49.66,7.96
order_00003593,4,prod_00000720,sell_00000119,2025-07-26 10:25:40,84.47,11.85
order_00003594,1,prod_00000395,sell_00000076,2025-05-05 14:01:46,34.52,1.47
order_00003594,2,prod_00000059,sell_00000237,2025-05-04 14:01:46,274.74,18.76
order_00003595,1,prod_00000207,sell_00000109,2025-04-11 19:26:18,54.65,8.77
order_00003596,1,prod_00000324,sell_00000147,2025-03-24 12:14:05,210.65,13.27
order_00003596,2,prod_00000716,sell_00000229,2025-03-25 12:14:05,136.98,5.57
order_00003597,1,prod_00000510,sell_00000152,2025-03-01 00:12:26,125.89,9.8
order_00003598,1,prod_00000763,sell_00000140,2024-03-23 05:46:35,111.62,4.87
order_00003599,1,prod_00000737,sell_00000001,2024-02-29 08:57:06,63.91,7.03
order_00003600,1,prod_00000591,sell_00000208,2024-09-14 12:37:04,69.42,6.96
order_00003601,1,prod_00000544,sell_00000084,2024-12-26 04:06:55,147.44,5.88
order_00003602,1,prod_00000588,sell_00000174,2024-10-20 05:59:52,17.92,1.88
order_00003602,2,prod_00000009,sell_00000062,2024-10-20 05:59:52,83.37,5.36
order_00003602,3,prod_00000258,sell_00000237,2024-10-21 05:59:52,58.7,8.41
order_00003603,1,prod_00000542,sell_00000178,2024-09-25 02:23:39,26.61,1.71
order_00003604,1,prod_00000493,sell_00000138,2024-09-14 13:55:59,104.52,17.61
order_00003605,1,prod_00000762,sell_00000042,2024-04-23 00:58:47,52.88,6.33
order_00003605,2,prod_00000576,sell_00000011,2024-04-28 00:58:47,60.5,7.03
order_00003605,3,prod_00000276,sell_00000200,2024-04-24 00:58:47,123.48,15.11
order_00003606,1,prod_00000242,sell_00000060,2024-08-12 06:15:10,184.08,14.67
order_00003607,1,prod_00000258,sell_00000247,2025-12-16 20:58:20,123.49,8.6
order_00003608,1,prod_00000182,sell_00000241,2024-05-19 19:34:34,115.29,11.86
order_00003609,1,prod_00000011,sell_00000040,2025-09-30 16:00:39,102.55,6.62
order_00003610,1,prod_00000176,sell_00000156,2025-05-11 21:30:51,201.83,33.6
order_00003610,2,prod_00000479,sell_00000131,2025-05-08 21:30:51,31.84,1.95
order_00003610,3,prod_00000502,sell_00000167,2025-05-09 21:30:51,116.42,11.86
order_00003610,4,prod_00000534,sell_00000240,2025-05-13 21:30:51,27.57,2.72
order_00003611,1,prod_00000006,sell_00000006,2024-03-16 11:16:58,72.25,8.37
order_00003612,1,prod_00000345,sell_00000039,2024-01-08 06:41:07,32.54,1.47
order_00003613,1,prod_00000267,sell_00000151,2025-02-27 00:41:51,12.81,0.75
order_00003614,1,prod_00000089,sell_00000189,2024-01-23 13:50:35,71.72,5.36
order_00003615,1,prod_00000673,sell_00000242,2025-06-13 03:16:54,100.97,13.26
order_00003615,2,prod_00000041,sell_00000180,2025-06-12 03:16:54,32.0,4.42
order_00003616,1,prod_00000013,sell_00000013,2024-06-30 19:35:05,95.68,14.18
order_00003617,1,prod_00000596,sell_00000051,2025-12-04 21:33:56,14.85,1.77
order_00003618,1,prod_00000331,sell_00000187,2025-10-05 19:09:04,66.23,3.05
order_00003619,1,prod_00000078,sell_00000136,2025-12-18 03:06:00,41.12,7.3
order_00003620,1,prod_00000525,sell_00000039,2024-09-18 17:12:09,483.98,31.8
order_00003621,1,prod_00000689,sell_00000097,2024-12-09 01:17:44,64.37,2.58
order_00003622,1,prod_00000361,sell_00000187,2025-02-14 18:23:05,48.44,8.16
order_00003623,1,prod_00000248,sell_00000091,2024-02-29 20:32:07,23.4,2.65
order_00003623,2,prod_00000644,sell_00000056,2024-02-26 20:32:07,12.69,0.6
order_00003623,3,prod_00000465,sell_00000174,2024-03-02 20:32:07,585.66,50.18
order_00003623,4,prod_00000721,sell_00000246,2024-02-27 20:32:07,100.57,6.05
order_00003624,1,prod_00000652,sell_00000096,2024-12-04 08:12:00,70.19,6.01
order_00003625,1,prod_00000530,sell_00000122,2024-08-11 10:49:06,22.68,1.33
order_00003626,1,prod_00000785,sell_00000045,2025-08-09 03:05:03,33.6,2.73
order_00003627,1,prod_00000571,sell_00000200,2024-08-14 11:41:17,153.03,16.84
order_00003628,1,prod_00000682,sell_00000007,2025-02-18 12:03:16,44.01,7.37
order_00003628,2,prod_00000538,sell_00000001,2025-02-23 12:03:16,33.99,2.61
order_00003628,3,prod_00000451,sell_00000073,2025-02-19 12:03:16,65.07,8.01
order_00003629,1,prod_00000259,sell_00000029,2024-04-08 05:28:53,105.74,3.64
order_00003630,1,prod_00000009,sell_00000199,2024-01-28 07:07:16,115.46,5.14
order_00003630,2,prod_00000151,sell_00000206,2024-01-29 07:07:16,395.1,45.3
order_00003630,3,prod_00000790,sell_00000210,2024-01-29 07:07:16,30.39,3.79
order_00003631,1,prod_00000002,sell_00000129,2024-12-06 20:04:15,107.9,17.89
order_00003631,2,prod_00000621,sell_00000242,2024-12-06 20:04:15,42.13,6.37
order_00003632,1,prod_00000701,sell_00000075,2024-04-30 13:33:36,32.21,3.65
order_00003633,1,prod_00000315,sell_00000070,2025-07-31 15:02:40,10.72,0.78
order_00003634,1,prod_00000689,sell_00000228,2024-12-06 11:30:24,95.21,8.03
order_00003635,1,prod_00000607,sell_00000217,2024-06-30 20:44:50,270.77,42.52
order_00003635,2,prod_00000515,sell_00000234,2024-07-02 20:44:50,82.57,14.73
order_00003635,3,prod_00000469,sell_00000210,2024-07-03 20:44:50,51.89,4.45
order_00003636,1,prod_00000608,sell_00000001,2025-12-04 23:11:08,24.17,2.44
order_00003637,1,prod_00000126,sell_00000100,2024-05-29 20:31:02,2.82,0.09
order_00003637,2,prod_00000756,sell_00000118,2024-06-03 20:31:02,39.55,2.53
order_00003638,1,prod_00000370,sell_00000200,2025-07-18 21:06:02,96.39,15.23
order_00003639,1,prod_00000775,sell_00000139,2025-04-28 03:39:00,27.6,2.58
order_00003640,1,prod_00000003,sell_00000201,2025-11-10 08:13:24,68.67,4.94
order_00003641,1,prod_00000702,sell_00000053,2025-11-03 21:41:13,29.02,4.49
order_00003642,1,prod_00000473,sell_00000160,2025-09-19 22:02:21,81.99,14.06
order_00003643,1,prod_00000019,sell_00000218,2024-06-01 03:55:49,51.03,8.64
order_00003643,2,prod_00000776,sell_00000184,2024-05-29 03:55:49,74.44,7.74
order_00003643,3,prod_00000797,sell_00000103,2024-05-30 03:55:49,134.96,19.93
order_00003644,1,prod_00000005,sell_00000162,2025-05-31 19:34:00,43.29,6.53
order_00003644,2,prod_00000766,sell_00000010,2025-05-28 19:34:00,164.74,10.53
order_00003644,3,prod_00000042,sell_00000009,2025-05-30 19:34:00,90.35,5.77
order_00003645,1,prod_00000544,sell_00000158,2025-12-28 16:08:56,29.09,1.91
order_00003646,1,prod_00000148,sell_00000215,2025-04-04 09:34:04,13.95,2.33
order_00003647,1,prod_00000502,sell_00000106,2024-07-10 16:22:26,14.93,1.62
order_00003648,1,prod_00000642,sell_00000175,2025-05-26 20:55:04,74.82,8.21
order_00003649,1,prod_00000549,sell_00000037,2024-03-20 20:35:27,41.75,2.95
order_00003650,1,prod_00000715,sell_00000145,2024-01-20 15:56:13,81.64,4.96
order_00003651,1,prod_00000193,sell_00000000,2025-10-07 09:31:11,59.01,9.89
order_00003652,1,prod_00000156,sell_00000071,2025-11-13 13:01:12,39.22,3.06
order_00003653,1,prod_00000330,sell_00000105,2024-04-16 06:32:44,53.86,7.54
order_00003654,1,prod_00000063,sell_00000163,2025-03-31 17:05:12,44.19,2.32
order_00003655,1,prod_00000609,sell_00000114,2024-05-26 07:37:28,25.44,3.8
order_00003655,2,prod_00000308,sell_00000074,2024-05-25 07:37:28,42.66,1.96
order_00003656,1,prod_00000598,sell_00000222,2024-01-25 16:03:24,128.73,23.0
order_00003657,1,prod_00000682,sell_00000206,2024-02-02 17:47:17,22.73,2.54
order_00003658,1,prod_00000210,sell_00000152,2025-08-02 02:28:25,110.54,14.72
order_00003659,1,prod_00000659,sell_00000174,2025-03-05 21:13:22,68.17,3.61
order_00003660,1,prod_00000594,sell_00000010,2025-12-02 05:49:55,26.69,3.55
order_00003661,1,prod_00000412,sell_00000194,2025-03-29 11:06:48,10.85,1.25
order_00003662,1,prod_00000747,sell_00000210,2024-09-06 03:21:46,56.52,2.23
order_00003663,1,prod_00000069,sell_00000234,2025-08-30 06:39:25,40.61,4.94
order_00003664,1,prod_00000347,sell_00000243,2024-04-17 09:08:31,38.55,2.13
order_00003665,1,prod_00000397,sell_00000077,2025-02-11 17:24:06,91.85,5.56
order_00003665,2,prod_00000680,sell_00000155,2025-02-11 17:24:06,20.14,3.0
order_00003665,3,prod_00000289,sell_00000064,2025-02-16 17:24:06,38.67,4.72
order_00003666,1,prod_00000791,sell_00000176,2025-03-18 09:47:05,88.17,11.3
order_00003667,1,prod_00000629,sell_00000133,2024-02-08 21:51:16,30.59,4.1
order_00003668,1,prod_00000226,sell_00000178,2025-10-10 17:43:49,270.06,8.15
order_00003669,1,prod_00000675,sell_00000125,2025-10-27 13:43:33,72.85,7.47
order_00003670,1,prod_00000261,sell_00000002,2025-10-23 22:07:56,240.61,18.3
order_00003671,1,prod_00000647,sell_00000101,2025-08-13 21:15:51,79.35,2.67
order_00003672,1,prod_00000225,sell_00000086,2024-08-31 14:29:51,75.25,4.98
order_00003672,2,prod_00000284,sell_00000073,2024-09-03 14:29:51,52.23,6.31
order_00003672,3,prod_00000177,sell_00000130,2024-09-02 14:29:51,50.05,5.44
order_00003673,1,prod_00000163,sell_00000136,2025-07-30 02:54:55,82.24,14.26
order_00003673,2,prod_00000475,sell_00000210,2025-07-30 02:54:55,187.39,26.82
order_00003673,3,prod_00000552,sell_00000169,2025-07-30 02:54:55,37.47,5.18
order_00003674,1,prod_00000310,sell_00000155,2024-04-12 18:10:02,63.3,7.33
order_00003675,1,prod_00000455,sell_00000112,2024-04-28 13:40:44,6.02,0.6
order_00003675,2,prod_00000568,sell_00000080,2024-04-28 13:40:44,48.92,5.28
order_00003676,1,prod_00000470,sell_00000238,2025-06-16 16:41:44,63.51,9.45
order_00003677,1,prod_00000567,sell_00000010,2025-02-02 22:43:25,11.25,1.08
order_00003678,1,prod_00000081,sell_00000134,2025-12-12 18:40:45,63.76,5.57
order_00003679,1,prod_00000670,sell_00000113,2025-04-06 06:10:57,24.25,2.86
order_00003679,2,prod_00000622,sell_00000151,2025-04-03 06:10:57,20.03,1.58
order_00003679,3,prod_00000054,sell_00000095,2025-04-02 06:10:57,114.49,10.65
order_00003680,1,prod_00000401,sell_00000188,2024-08-01 15:20:34,62.72,4.51
order_00003681,1,prod_00000070,sell_00000003,2024-04-23 23:26:45,24.36,2.2
order_00003682,1,prod_00000348,sell_00000144,2024-04-18 12:51:37,92.51,8.37
order_00003683,1,prod_00000110,sell_00000097,2025-11-29 19:40:19,40.96,7.12
order_00003684,1,prod_00000680,sell_00000099,2024-06-22 02:34:54,166.46,5.4
order_00003685,1,prod_00000036,sell_00000148,2024-01-29 05:24:03,57.59,3.16
order_00003685,2,prod_00000429,sell_00000059,2024-01-31 05:24:03,82.83,9.25
order_00003686,1,prod_00000317,sell_00000160,2024-11-24 13:02:02,66.14,9.55
order_00003687,1,prod_00000385,sell_00000128,2024-04-22 08:54:22,41.49,3.57
order_00003688,1,prod_00000025,sell_00000205,2025-12-17 05:43:58,200.52,33.77
order_00003689,1,prod_00000798,sell_00000088,2024-07-09 04:03:54,118.9,10.29
order_00003690,1,prod_00000755,sell_00000157,2025-10-23 13:51:55,47.91,3.6
order_00003691,1,prod_00000468,sell_00000081,2024-03-29 00:51:17,76.55,11.98
order_00003692,1,prod_00000359,sell_00000240,2025-10-22 05:53:03,33.64,5.3
order_00003693,1,prod_00000131,sell_00000247,2024-02-13 06:00:00,36.22,1.53
order_00003694,1,prod_00000664,sell_00000227,2025-10-17 00:35:23,215.74,33.84
order_00003695,1,prod_00000142,sell_00000036,2024-05-11 10:35:18,77.81,12.48
order_00003696,1,prod_00000258,sell_00000010,2024-04-18 15:21:59,29.32,2.68
order_00003697,1,prod_00000671,sell_00000106,2024-05-28 03:08:23,463.59,16.78
order_00003698,1,prod_00000711,sell_00000084,2024-01-27 00:05:14,133.97,23.3
order_00003699,1,prod_00000138,sell_00000080,2025-12-02 16:15:40,48.59,6.55
order_00003700,1,prod_00000258,sell_00000093,2025-09-07 03:10:58,66.23,5.81
order_00003700,2,prod_00000555,sell_00000013,2025-09-08 03:10:58,30.72,2.24
order_00003701,1,prod_00000089,sell_00000229,2025-09-05 22:03:05,106.5,9.3
order_00003702,1,prod_00000546,sell_00000125,2025-09-18 07:05:25,209.71,23.12
order_00003703,1,prod_00000502,sell_00000178,2024-06-07 04:15:19,32.76,1.11
order_00003704,1,prod_00000177,sell_00000145,2025-11-17 20:43:43,74.83,4.26
order_00003705,1,prod_00000514,sell_00000087,2024-03-07 06:31:15,95.28,15.24
order_00003706,1,prod_00000324,sell_00000126,2025-02-20 00:31:00,45.72,1.98
order_00003707,1,prod_00000773,sell_00000142,2024-02-28 17:25:01,40.14,2.93
order_00003707,2,prod_00000167,sell_00000094,2024-02-29 17:25:01,26.49,2.38
order_00003708,1,prod_00000596,sell_00000163,2024-12-18 14:27:18,83.06,11.69
order_00003709,1,prod_00000023,sell_00000110,2025-11-18 16:20:11,11.23,1.12
order_00003710,1,prod_00000224,sell_00000008,2024-01-09 17:59:55,65.09,2.38
order_00003711,1,prod_00000370,sell_00000185,2024-08-28 17:29:51,199.57,21.04
order_00003712,1,prod_00000017,sell_00000216,2025-09-19 18:37:28,12.88,2.21
order_00003713,1,prod_00000603,sell_00000244,2025-08-27 08:40:44,92.02,15.86
order_00003714,1,prod_00000662,sell_00000081,2024-05-13 05:15:37,41.2,5.35
order_00003715,1,prod_00000258,sell_00000094,2024-10-25 18:17:32,38.98,3.18
order_00003716,1,prod_00000635,sell_00000106,2025-03-10 05:06:26,56.06,9.48
order_00003717,1,prod_00000271,sell_00000044,2024-05-26 13:56:51,194.66,29.85
order_00003718,1,prod_00000582,sell_00000208,2024-05-14 19:46:26,37.22,1.48
order_00003719,1,prod_00000403,sell_00000237,2025-10-28 05:09:00,23.82,3.65
order_00003720,1,prod_00000104,sell_00000235,2025-11-30 04:41:15,40.37,4.37
order_00003721,1,prod_00000311,sell_00000109,2025-03-20 00:04:11,55.39,6.64
order_00003722,1,prod_00000160,sell_00000098,2025-12-25 15:21:07,38.26,4.28
order_00003723,1,prod_00000632,sell_00000045,2025-09-19 13:05:03,23.89,3.38
order_00003724,1,prod_00000274,sell_00000099,2024-10-18 23:31:18,39.35,5.28
order_00003725,1,prod_00000096,sell_00000027,2025-05-01 09:43:11,7.13,0.25
order_00003725,2,prod_00000785,sell_00000186,2025-05-03 09:43:11,20.32,0.92
order_00003725,3,prod_00000702,sell_00000000,2025-04-29 09:43:11,16.08,1.29
order_00003726,1,prod_00000327,sell_00000136,2025-03-02 16:39:27,22.85,1.18
order_00003727,1,prod_00000037,sell_00000020,2025-01-13 22:12:14,56.13,8.33
order_00003728,1,prod_00000210,sell_00000212,2024-01-07 13:15:00,80.01,6.24
order_00003729,1,prod_00000696,sell_00000193,2025-04-10 05:22:30,70.86,11.41
order_00003729,2,prod_00000032,sell_00000214,2025-04-12 05:22:30,154.17,16.43
order_00003730,1,prod_00000282,sell_00000218,2025-08-29 23:20:24,116.78,19.56
order_00003731,1,prod_00000597,sell_00000127,2025-06-04 15:17:50,43.08,7.05
order_00003731,2,prod_00000363,sell_00000018,2025-06-04 15:17:50,97.96,13.48
order_00003732,1,prod_00000223,sell_00000107,2025-06-01 12:38:39,70.43,11.67
order_00003733,1,prod_00000348,sell_00000115,2025-07-13 19:13:55,28.3,3.45
order_00003733,2,prod_00000787,sell_00000155,2025-07-14 19:13:55,573.33,100.48
order_00003733,3,prod_00000496,sell_00000142,2025-07-16 19:13:55,125.97,7.7
order_00003734,1,prod_00000030,sell_00000124,2024-05-21 20:36:45,32.14,2.94
order_00003734,2,prod_00000196,sell_00000112,2024-05-17 20:36:45,47.93,1.64
order_00003734,3,prod_00000283,sell_00000172,2024-05-17 20:36:45,59.26,6.74
order_00003735,1,prod_00000389,sell_00000029,2024-06-01 00:17:54,56.75,8.13
order_00003736,1,prod_00000193,sell_00000097,2024-06-26 21:39:33,164.88,20.16
order_00003736,2,prod_00000540,sell_00000066,2024-06-24 21:39:33,67.64,5.42
order_00003736,3,prod_00000047,sell_00000159,2024-06-25 21:39:33,49.04,3.23
order_00003737,1,prod_00000374,sell_00000135,2024-11-01 05:54:17,135.77,18.26
order_00003738,1,prod_00000394,sell_00000117,2025-07-01 04:55:42,99.42,11.48
order_00003739,1,prod_00000195,sell_00000161,2025-01-31 02:31:59,34.94,3.08
order_00003739,2,prod_00000442,sell_00000051,2025-02-01 02:31:59,59.77,5.12
order_00003739,3,prod_00000723,sell_00000091,2025-01-31 02:31:59,68.47,11.84
order_00003739,4,prod_00000261,sell_00000068,2025-02-01 02:31:59,114.05,10.7
order_00003740,1,prod_00000047,sell_00000217,2025-08-08 14:25:41,23.96,2.02
order_00003740,2,prod_00000021,sell_00000218,2025-08-10 14:25:41,43.89,4.27
order_00003741,1,prod_00000438,sell_00000131,2025-01-25 10:53:26,92.25,11.84
order_00003742,1,prod_00000138,sell_00000014,2024-02-06 03:10:35,81.52,2.92
order_00003742,2,prod_00000716,sell_00000192,2024-02-09 03:10:35,63.31,3.36
order_00003742,3,prod_00000501,sell_00000060,2024-02-08 03:10:35,7.39,0.55
order_00003743,1,prod_00000606,sell_00000078,2025-11-11 08:44:19,29.12,4.96
order_00003743,2,prod_00000774,sell_00000061,2025-11-08 08:44:19,61.62,8.33
order_00003744,1,prod_00000197,sell_00000056,2024-11-10 15:09:05,97.92,13.87
order_00003745,1,prod_00000308,sell_00000233,2024-12-01 06:09:14,221.14,19.71
order_00003746,1,prod_00000111,sell_00000030,2025-08-06 07:08:27,24.76,3.6
order_00003747,1,prod_00000701,sell_00000206,2025-04-25 23:08:22,79.98,9.07
order_00003748,1,prod_00000047,sell_00000161,2025-08-09 20:09:05,27.89,1.89
order_00003749,1,prod_00000388,sell_00000149,2025-12-16 23:53:59,24.89,3.28
order_00003749,2,prod_00000721,sell_00000114,2025-12-19 23:53:59,98.32,15.95
order_00003749,3,prod_00000352,sell_00000085,2025-12-18 23:53:59,25.64,3.49
order_00003750,1,prod_00000021,sell_00000008,2025-09-19 14:40:25,26.27,0.87
order_00003751,1,prod_00000383,sell_00000067,2025-01-24 07:49:32,43.83,5.18
order_00003751,2,prod_00000587,sell_00000021,2025-01-22 07:49:32,22.29,3.55
order_00003751,3,prod_00000011,sell_00000237,2025-01-21 07:49:32,38.62,4.55
order_00003752,1,prod_00000478,sell_00000215,2024-09-27 00:58:03,32.26,4.45
order_00003753,1,prod_00000788,sell_00000128,2025-08-05 05:15:51,71.13,9.89
order_00003754,1,prod_00000708,sell_00000027,2025-11-01 07:42:01,79.4,9.12
order_00003754,2,prod_00000555,sell_00000060,2025-11-02 07:42:01,23.76,1.86
order_00003755,1,prod_00000276,sell_00000118,2025-01-21 18:54:06,48.02,3.61
order_00003756,1,prod_00000719,sell_00000184,2024-06-26 03:55:46,19.32,3.32
order_00003757,1,prod_00000019,sell_00000103,2024-12-14 18:27:26,174.97,7.02
order_00003758,1,prod_00000125,sell_00000244,2024-03-09 00:46:11,32.7,2.85
order_00003759,1,prod_00000791,sell_00000102,2025-12-14 03:50:55,41.85,4.93
order_00003760,1,prod_00000504,sell_00000185,2024-05-12 15:14:54,31.42,4.8
order_00003761,1,prod_00000672,sell_00000013,2025-04-20 17:25:12,110.72,15.62
order_00003762,1,prod_00000161,sell_00000230,2025-11-26 17:57:40,136.75,17.16
order_00003763,1,prod_00000185,sell_00000138,2025-08-24 02:52:35,96.85,4.38
order_00003763,2,prod_00000353,sell_00000078,2025-08-26 02:52:35,99.85,15.22
order_00003763,3,prod_00000545,sell_00000004,2025-08-28 02:52:35,24.7,4.17
order_00003764,1,prod_00000215,sell_00000062,2025-11-15 02:13:00,49.12,6.25
order_00003764,2,prod_00000781,sell_00000074,2025-11-11 02:13:00,37.43,2.11
order_00003764,3,prod_00000355,sell_00000112,2025-11-12 02:13:00,29.34,2.93
order_00003765,1,prod_00000376,sell_00000091,2025-07-26 08:28:50,31.91,3.11
order_00003765,2,prod_00000041,sell_00000064,2025-07-26 08:28:50,107.42,13.64
order_00003766,1,prod_00000364,sell_00000177,2025-10-06 13:33:52,41.35,6.54
order_00003766,2,prod_00000401,sell_00000135,2025-10-05 13:33:52,22.83,1.43
order_00003766,3,prod_00000088,sell_00000154,2025-10-02 13:33:52,93.5,8.93
order_00003767,1,prod_00000617,sell_00000221,2024-07-15 13:10:33,32.58,4.34
order_00003768,1,prod_00000567,sell_00000007,2024-04-05 12:51:07,90.36,6.72
order_00003769,1,prod_00000396,sell_00000024,2025-03-22 08:29:07,78.34,7.92
order_00003769,2,prod_00000055,sell_00000205,2025-03-20 08:29:07,130.13,20.36
order_00003769,3,prod_00000209,sell_00000142,2025-03-21 08:29:07,34.6,4.68
order_00003770,1,prod_00000748,sell_00000140,2024-11-05 04:21:08,24.52,2.8
order_00003771,1,prod_00000587,sell_00000225,2024-11-29 19:49:05,579.77,81.25
order_00003772,1,prod_00000145,sell_00000221,2025-01-17 00:23:54,18.3,0.87
order_00003773,1,prod_00000646,sell_00000193,2024-04-14 13:37:18,66.21,10.95
order_00003773,2,prod_00000722,sell_00000238,2024-04-13 13:37:18,100.97,12.21
order_00003774,1,prod_00000052,sell_00000081,2025-06-12 00:21:10,8.85,0.48
order_00003775,1,prod_00000096,sell_00000101,2024-09-09 04:59:31,62.47,5.46
order_00003776,1,prod_00000004,sell_00000190,2024-07-16 06:02:59,126.27,8.08
order_00003776,2,prod_00000368,sell_00000032,2024-07-13 06:02:59,52.08,5.5
order_00003777,1,prod_00000138,sell_00000086,2024-09-07 01:23:39,143.85,15.2
order_00003777,2,prod_00000754,sell_00000013,2024-09-06 01:23:39,22.68,1.99
order_00003777,3,prod_00000704,sell_00000006,2024-09-04 01:23:39,89.22,7.31
order_00003777,4,prod_00000256,sell_00000229,2024-09-04 01:23:39,80.65,5.77
order_00003778,1,prod_00000585,sell_00000034,2025-05-13 09:16:01,94.7,16.49
order_00003779,1,prod_00000513,sell_00000078,2024-12-15 07:13:40,40.91,5.77
order_00003779,2,prod_00000480,sell_00000197,2024-12-13 07:13:40,64.55,7.46
order_00003780,1,prod_00000739,sell_00000139,2025-10-25 23:11:22,65.81,9.87
order_00003781,1,prod_00000379,sell_00000147,2025-09-13 20:31:34,38.26,3.8
order_00003781,2,prod_00000265,sell_00000060,2025-09-15 20:31:34,158.91,23.88
order_00003781,3,prod_00000064,sell_00000247,2025-09-14 20:31:34,32.47,3.37
order_00003782,1,prod_00000404,sell_00000074,2025-01-13 05:35:37,59.85,5.21
order_00003783,1,prod_00000585,sell_00000192,2025-08-05 14:18:43,52.39,4.46
order_00003784,1,prod_00000261,sell_00000182,2025-04-10 09:07:02,82.09,11.92
order_00003785,1,prod_00000686,sell_00000087,2025-07-08 03:46:18,63.31,5.74
order_00003786,1,prod_00000764,sell_00000025,2024-11-19 20:38:32,64.72,5.48
order_00003787,1,prod_00000737,sell_00000226,2025-10-28 08:40:55,45.47,4.41
order_00003787,2,prod_00000049,sell_00000107,2025-10-29 08:40:55,314.82,51.86
order_00003788,1,prod_00000244,sell_00000008,2025-08-14 16:08:46,221.67,10.14
order_00003788,2,prod_00000007,sell_00000128,2025-08-14 16:08:46,104.18,9.13
order_00003789,1,prod_00000381,sell_00000086,2025-05-23 07:50:17,95.14,17.06
order_00003790,1,prod_00000774,sell_00000059,2025-12-22 12:16:01,48.04,6.14
order_00003791,1,prod_00000133,sell_00000120,2025-04-09 00:43:41,206.83,36.98
order_00003791,2,prod_00000621,sell_00000080,2025-04-09 00:43:41,43.14,3.66
order_00003792,1,prod_00000696,sell_00000138,2025-06-08 14:37:53,22.13,3.49
order_00003793,1,prod_00000763,sell_00000063,2024-08-18 23:46:01,67.41,9.17
order_00003793,2,prod_00000194,sell_00000079,2024-08-18 23:46:01,29.57,3.75
order_00003793,3,prod_00000201,sell_00000236,2024-08-18 23:46:01,32.8,1.6
order_00003794,1,prod_00000604,sell_00000168,2024-11-17 19:11:31,81.64,6.75
order_00003795,1,prod_00000356,sell_00000023,2025-07-28 20:10:16,35.57,3.41
order_00003795,2,prod_00000677,sell_00000135,2025-07-24 20:10:16,15.93,1.46
order_00003796,1,prod_00000153,sell_00000007,2024-07-25 09:52:13,22.22,2.69
order_00003797,1,prod_00000664,sell_00000064,2025-06-09 00:41:22,32.19,4.94
order_00003797,2,prod_00000496,sell_00000132,2025-06-12 00:41:22,85.99,15.15
order_00003797,3,prod_00000312,sell_00000116,2025-06-11 00:41:22,27.17,3.93
order_00003798,1,prod_00000141,sell_00000090,2024-12-07 21:00:39,163.55,24.68
order_00003799,1,prod_00000088,sell_00000069,2024-10-20 10:30:52,72.84,12.13
order_00003800,1,prod_00000699,sell_00000041,2025-06-14 13:14:15,64.12,10.95
order_00003800,2,prod_00000540,sell_00000150,2025-06-15 13:14:15,34.93,2.49
order_00003801,1,prod_00000537,sell_00000004,2024-02-16 05:05:44,60.35,3.85
order_00003801,2,prod_00000200,sell_00000038,2024-02-19 05:05:44,22.26,0.92
order_00003801,3,prod_00000370,sell_00000200,2024-02-16 05:05:44,112.62,9.45
order_00003801,4,prod_00000170,sell_00000174,2024-02-18 05:05:44,34.22,5.35
