customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_00001542,uniq_00001542,80465,uberlandia,MG
cust_00001543,uniq_00001543,32047,guarulhos,SP
cust_00001544,uniq_00001544,84140,sao bernardo do campo,SP
cust_00001545,uniq_00001545,82053,sao bernardo do campo,SP
cust_00001546,uniq_00001546,85066,rio de janeiro,RJ
cust_00001547,uniq_00001547,45112,sao paulo,SP
cust_00001548,uniq_00001548,58085,pelotas,RS
cust_00001549,uniq_00001549,15453,santo andre,SP
cust_00001550,uniq_00001550,81611,sao bernardo do campo,SP
cust_00001551,uniq_00001551,65725,niteroi,RJ
cust_00001552,uniq_00001552,95678,salvador,BA
cust_00001553,uniq_00001553,49021,campinas,SP
cust_00001554,uniq_00001554,68947,sao paulo,SP
cust_00001555,uniq_00001555,55688,caxias do sul,RS
cust_00001556,uniq_00001556,67549,salvador,BA
cust_00001557,uniq_00001557,41056,curitiba,PR
cust_00001558,uniq_00001558,87060,uberlandia,MG
cust_00001559,uniq_00001559,89988,guarulhos,SP
cust_00001560,uniq_00001560,31755,juiz de fora,MG
cust_00001561,uniq_00001561,37082,uberlandia,MG
cust_00001562,uniq_00001562,17780,campinas,SP
cust_00001563,uniq_00001563,55982,santo andre,SP
cust_00001564,uniq_00001564,46842,santo andre,SP
cust_00001565,uniq_00001565,52421,belem,PA
cust_00001566,uniq_00001566,47923,guarulhos,SP
cust_00001567,uniq_00001567,45041,maringa,PR
cust_00001568,uniq_00001568,99037,vitoria da conquista,BA
cust_00001569,uniq_00001569,27771,rio de janeiro,RJ
cust_00001570,uniq_00001570,17770,juiz de fora,MG
cust_00001571,uniq_00001571,95969,guarulhos,SP
cust_00001572,uniq_00001572,27392,porto alegre,RS
cust_00001573,uniq_00001573,29168,campinas,SP
cust_00001574,uniq_00001574,42447,guarulhos,SP
cust_00001575,uniq_00001575,61472,vitoria da conquista,BA
cust_00001576,uniq_00001576,28634,sao bernardo do campo,SP
cust_00001577,uniq_00001577,92890,santo andre,SP
cust_00001578,uniq_00001578,92288,feira de santana,BA
cust_00001579,uniq_00001579,59174,londrina,PR
cust_00001580,uniq_00001580,19898,sao bernardo do campo,SP
cust_00001581,uniq_00001581,62802,sao paulo,SP
cust_00001582,uniq_00001582,46467,vitoria da conquista,BA
cust_00001583,uniq_00001583,69597,guarulhos,SP
cust_00001584,uniq_00001584,52898,sao bernardo do campo,SP
cust_00001585,uniq_00001585,10324,pelotas,RS
cust_00001586,uniq_00001586,70089,rio de janeiro,RJ
cust_00001587,uniq_00001587,18300,contagem,MG
cust_00001588,uniq_00001588,62129,santo andre,SP
cust_00001589,uniq_00001589,66314,niteroi,RJ
cust_00001590,uniq_00001590,74843,uberlandia,MG
cust_00001591,uniq_00001591,52318,guarulhos,SP
cust_00001592,uniq_00001592,54270,guarulhos,SP
cust_00001593,uniq_00001593,84205,recife,PE
cust_00001594,uniq_00001594,55054,sao bernardo do campo,SP
cust_00001595,uniq_00001595,16021,sao paulo,SP
cust_00001596,uniq_00001596,92074,goiania,GO
cust_00001597,uniq_00001597,12134,sao bernardo do campo,SP
cust_00001598,uniq_00001598,30707,sao paulo,SP
cust_00001599,uniq_00001599,69836,sao bernardo do campo,SP
cust_00001600,uniq_00001600,66072,curitiba,PR
cust_00001601,uniq_00001601,27290,campinas,SP
cust_00001602,uniq_00001602,30837,guarulhos,SP
cust_00001603,uniq_00001603,22234,feira de santana,BA
cust_00001604,uniq_00001604,42819,contagem,MG
cust_00001605,uniq_00001605,58738,belo horizonte,MG
cust_00001606,uniq_00001606,16787,campinas,SP
cust_00001607,uniq_00001607,91999,sao bernardo do campo,SP
cust_00001608,uniq_00001608,40689,sao luis,MA
cust_00001609,uniq_00001609,95915,sao bernardo do campo,SP
cust_00001610,uniq_00001610,22475,belo horizonte,MG
cust_00001611,uniq_00001611,37973,salvador,BA
cust_00001612,uniq_00001612,20215,juiz de fora,MG
cust_00001613,uniq_00001613,87814,campinas,SP
cust_00001614,uniq_00001614,78084,porto alegre,RS
cust_00001615,uniq_00001615,11217,nova iguacu,RJ
cust_00001616,uniq_00001616,55032,rio de janeiro,RJ
cust_00001617,uniq_00001617,65353,sao paulo,SP
cust_00001618,uniq_00001618,27324,maringa,PR
cust_00001619,uniq_00001619,19283,sao bernardo do campo,SP
cust_00001620,uniq_00001620,60209,uberlandia,MG
cust_00001621,uniq_00001621,23425,sao paulo,SP
cust_00001622,uniq_00001622,51071,sao paulo,SP
cust_00001623,uniq_00001623,49223,cuiaba,MT
cust_00001624,uniq_00001624,60164,campinas,SP
cust_00001625,uniq_00001625,94092,campinas,SP
cust_00001626,uniq_00001626,28724,blumenau,SC
cust_00001627,uniq_00001627,79534,sao paulo,SP
cust_00001628,uniq_00001628,89995,belo horizonte,MG
cust_00001629,uniq_00001629,31511,pelotas,RS
cust_00001630,uniq_00001630,56030,sao bernardo do campo,SP
cust_00001631,uniq_00001631,92323,uberlandia,MG
cust_00001632,uniq_00001632,29840,pelotas,RS
cust_00001633,uniq_00001633,90750,joinville,SC
cust_00001634,uniq_00001634,38474,caucaia,CE
cust_00001635,uniq_00001635,23168,rio de janeiro,RJ
cust_00001636,uniq_00001636,26142,curitiba,PR
cust_00001637,uniq_00001637,60335,maringa,PR
cust_00001638,uniq_00001638,66280,guarulhos,SP
cust_00001639,uniq_00001639,28327,caxias do sul,RS
cust_00001640,uniq_00001640,46302,campinas,SP
cust_00001641,uniq_00001641,42527,sao paulo,SP
cust_00001642,uniq_00001642,13515,contagem,MG
cust_00001643,uniq_00001643,36928,guarulhos,SP
cust_00001644,uniq_00001644,61347,boa vista,RR
cust_00001645,uniq_00001645,94694,contagem,MG
cust_00001646,uniq_00001646,41370,sao paulo,SP
cust_00001647,uniq_00001647,60578,sao bernardo do campo,SP
cust_00001648,uniq_00001648,41599,sao paulo,SP
cust_00001649,uniq_00001649,93634,maceio,AL
cust_00001650,uniq_00001650,19307,santo andre,SP
cust_00001651,uniq_00001651,11581,santo andre,SP
cust_00001652,uniq_00001652,51480,ananindeua,PA
cust_00001653,uniq_00001653,60703,niteroi,RJ
cust_00001654,uniq_00001654,65163,santo andre,SP
cust_00001655,uniq_00001655,81612,guarulhos,SP
cust_00001656,uniq_00001656,71736,rio branco,AC
cust_00001657,uniq_00001657,12187,rio de janeiro,RJ
cust_00001658,uniq_00001658,11807,recife,PE
cust_00001659,uniq_00001659,38277,contagem,MG
cust_00001660,uniq_00001660,17925,sao paulo,SP
cust_00001661,uniq_00001661,76402,londrina,PR
cust_00001662,uniq_00001662,92388,guarulhos,SP
cust_00001663,uniq_00001663,75673,maringa,PR
cust_00001664,uniq_00001664,65518,nova iguacu,RJ
cust_00001665,uniq_00001665,20803,sao bernardo do campo,SP
cust_00001666,uniq_00001666,80328,maringa,PR
cust_00001667,uniq_00001667,46368,uberlandia,MG
cust_00001668,uniq_00001668,50620,belo horizonte,MG
cust_00001669,uniq_00001669,77017,sao paulo,SP
cust_00001670,uniq_00001670,30365,niteroi,RJ
cust_00001671,uniq_00001671,61213,contagem,MG
cust_00001672,uniq_00001672,50654,belo horizonte,MG
cust_00001673,uniq_00001673,41278,juiz de fora,MG
cust_00001674,uniq_00001674,42044,rio de janeiro,RJ
cust_00001675,uniq_00001675,66948,sao paulo,SP
cust_00001676,uniq_00001676,69424,belo horizonte,MG
cust_00001677,uniq_00001677,89800,santo andre,SP
cust_00001678,uniq_00001678,50539,rio de janeiro,RJ
cust_00001679,uniq_00001679,25655,campinas,SP
cust_00001680,uniq_00001680,27984,porto alegre,RS
cust_00001681,uniq_00001681,31473,sao paulo,SP
cust_00001682,uniq_00001682,55443,sao bernardo do campo,SP
cust_00001683,uniq_00001683,77793,pelotas,RS
cust_00001684,uniq_00001684,31884,contagem,MG
cust_00001685,uniq_00001685,26637,aracaju,SE
cust_00001686,uniq_00001686,45227,pelotas,RS
cust_00001687,uniq_00001687,13847,sao paulo,SP
cust_00001688,uniq_00001688,66272,guarulhos,SP
cust_00001689,uniq_00001689,78662,guarulhos,SP
cust_00001690,uniq_00001690,44465,sao paulo,SP
cust_00001691,uniq_00001691,75031,belo horizonte,MG
cust_00001692,uniq_00001692,76949,sao bernardo do campo,SP
cust_00001693,uniq_00001693,17266,feira de santana,BA
cust_00001694,uniq_00001694,84302,sao bernardo do campo,SP
cust_00001695,uniq_00001695,58193,recife,PE
cust_00001696,uniq_00001696,43438,florianopolis,SC
cust_00001697,uniq_00001697,85223,cuiaba,MT
cust_00001698,uniq_00001698,39937,belo horizonte,MG
cust_00001699,uniq_00001699,76692,serra,ES
cust_00001700,uniq_00001700,15772,sao paulo,SP
cust_00001701,uniq_00001701,42053,rio de janeiro,RJ
cust_00001702,uniq_00001702,71835,rio de janeiro,RJ
cust_00001703,uniq_00001703,60197,guarulhos,SP
cust_00001704,uniq_00001704,33456,goiania,GO
cust_00001705,uniq_00001705,82465,campo grande,MS
cust_00001706,uniq_00001706,39427,juiz de fora,MG
cust_00001707,uniq_00001707,42540,feira de santana,BA
cust_00001708,uniq_00001708,51934,nova iguacu,RJ
cust_00001709,uniq_00001709,20208,duque de caxias,RJ
cust_00001710,uniq_00001710,58864,santo andre,SP
cust_00001711,uniq_00001711,75803,sao paulo,SP
cust_00001712,uniq_00001712,33507,belo horizonte,MG
cust_00001713,uniq_00001713,77603,campinas,SP
cust_00001714,uniq_00001714,62550,porto alegre,RS
cust_00001715,uniq_00001715,70960,sao paulo,SP
cust_00001716,uniq_00001716,50723,caxias do sul,RS
cust_00001717,uniq_00001717,21322,duque de caxias,RJ
cust_00001718,uniq_00001718,11044,nova iguacu,RJ
cust_00001719,uniq_00001719,36302,duque de caxias,RJ
cust_00001720,uniq_00001720,83899,brasilia,DF
cust_00001721,uniq_00001721,91620,guarulhos,SP
cust_00001722,uniq_00001722,70807,campinas,SP
cust_00001723,uniq_00001723,87554,guarulhos,SP
cust_00001724,uniq_00001724,35614,cuiaba,MT
cust_00001725,uniq_00001725,29735,niteroi,RJ
cust_00001726,uniq_00001726,63744,rio de janeiro,RJ
cust_00001727,uniq_00001727,40539,sao luis,MA
cust_00001728,uniq_00001728,55406,santo andre,SP
cust_00001729,uniq_00001729,53911,sao paulo,SP
cust_00001730,uniq_00001730,96154,sao paulo,SP
cust_00001731,uniq_00001731,50306,londrina,PR
cust_00001732,uniq_00001732,36895,sao paulo,SP
cust_00001733,uniq_00001733,65026,fortaleza,CE
cust_00001734,uniq_00001734,17850,nova iguacu,RJ
cust_00001735,uniq_00001735,46677,niteroi,RJ
cust_00001736,uniq_00001736,15754,belo horizonte,MG
cust_00001737,uniq_00001737,78125,campinas,SP
cust_00001738,uniq_00001738,58823,nova iguacu,RJ
cust_00001739,uniq_00001739,21128,sao bernardo do campo,SP
cust_00001740,uniq_00001740,76247,rio de janeiro,RJ
cust_00001741,uniq_00001741,93521,vitoria,ES
cust_00001742,uniq_00001742,19808,nova iguacu,RJ
cust_00001743,uniq_00001743,67014,goiania,GO
cust_00001744,uniq_00001744,41034,niteroi,RJ
cust_00001745,uniq_00001745,44208,cuiaba,MT
cust_00001746,uniq_00001746,61505,guarulhos,SP
cust_00001747,uniq_00001747,52762,vitoria da conquista,BA
cust_00001748,uniq_00001748,69343,guarulhos,SP
cust_00001749,uniq_00001749,40619,duque de caxias,RJ
cust_00001750,uniq_00001750,36569,sao paulo,SP
cust_00001751,uniq_00001751,86638,salvador,BA
cust_00001752,uniq_00001752,30369,belo horizonte,MG
cust_00001753,uniq_00001753,31544,sao paulo,SP
cust_00001754,uniq_00001754,71086,sao bernardo do campo,SP
cust_00001755,uniq_00001755,63282,guarulhos,SP
cust_00001756,uniq_00001756,80244,florianopolis,SC
cust_00001757,uniq_00001757,37215,guarulhos,SP
cust_00001758,uniq_00001758,50410,sao bernardo do campo,SP
cust_00001759,uniq_00001759,44735,sao bernardo do campo,SP
cust_00001760,uniq_00001760,21851,sao paulo,SP
cust_00001761,uniq_00001761,99922,campinas,SP
cust_00001762,uniq_00001762,89076,guarulhos,SP
cust_00001763,uniq_00001763,38183,florianopolis,SC
cust_00001764,uniq_00001764,29441,guarulhos,SP
cust_00001765,uniq_00001765,42534,porto alegre,RS
cust_00001766,uniq_00001766,61936,guarulhos,SP
cust_00001767,uniq_00001767,98759,aracaju,SE
cust_00001768,uniq_00001768,44100,contagem,MG
cust_00001769,uniq_00001769,14073,campinas,SP
cust_00001770,uniq_00001770,69270,juiz de fora,MG
cust_00001771,uniq_00001771,22415,recife,PE
cust_00001772,uniq_00001772,23357,londrina,PR
cust_00001773,uniq_00001773,25919,florianopolis,SC
cust_00001774,uniq_00001774,18083,rio de janeiro,RJ
cust_00001775,uniq_00001775,27133,campinas,SP
cust_00001776,uniq_00001776,62505,uberlandia,MG
cust_00001777,uniq_00001777,99952,guarulhos,SP
cust_00001778,uniq_00001778,86326,maceio,AL
cust_00001779,uniq_00001779,19828,contagem,MG
cust_00001780,uniq_00001780,18450,sao paulo,SP
cust_00001781,uniq_00001781,94670,uberlandia,MG
cust_00001782,uniq_00001782,26880,feira de santana,BA
cust_00001783,uniq_00001783,53456,belo horizonte,MG
cust_00001784,uniq_00001784,15596,sao paulo,SP
cust_00001785,uniq_00001785,16637,nova iguacu,RJ
cust_00001786,uniq_00001786,85220,campinas,SP
cust_00001787,uniq_00001787,61773,sao bernardo do campo,SP
cust_00001788,uniq_00001788,13864,londrina,PR
cust_00001789,uniq_00001789,99550,nova iguacu,RJ
cust_00001790,uniq_00001790,32650,sao bernardo do campo,SP
cust_00001791,uniq_00001791,38143,guarulhos,SP
cust_00001792,uniq_00001792,46042,campinas,SP
cust_00001793,uniq_00001793,68459,guarulhos,SP
cust_00001794,uniq_00001794,14541,porto alegre,RS
cust_00001795,uniq_00001795,91156,santo andre,SP
cust_00001796,uniq_00001796,94840,niteroi,RJ
cust_00001797,uniq_00001797,75390,guarulhos,SP
cust_00001798,uniq_00001798,82179,nova iguacu,RJ
cust_00001799,uniq_00001799,17992,nova iguacu,RJ
cust_00001800,uniq_00001800,46670,sao paulo,SP
cust_00001801,uniq_00001801,27987,sao bernardo do campo,SP
cust_00001802,uniq_00001802,36143,juiz de fora,MG
cust_00001803,uniq_00001803,42656,santo andre,SP
cust_00001804,uniq_00001804,12559,santo andre,SP
cust_00001805,uniq_00001805,57069,juiz de fora,MG
cust_00001806,uniq_00001806,81371,cuiaba,MT
cust_00001807,uniq_00001807,55093,nova iguacu,RJ
cust_00001808,uniq_00001808,60905,duque de caxias,RJ
cust_00001809,uniq_00001809,33568,guarulhos,SP
cust_00001810,uniq_00001810,51795,belo horizonte,MG
cust_00001811,uniq_00001811,13840,fortaleza,CE
cust_00001812,uniq_00001812,17679,sao luis,MA
cust_00001813,uniq_00001813,79393,nova iguacu,RJ
cust_00001814,uniq_00001814,86544,contagem,MG
cust_00001815,uniq_00001815,30922,uberlandia,MG
cust_00001816,uniq_00001816,42487,curitiba,PR
cust_00001817,uniq_00001817,44934,campinas,SP
cust_00001818,uniq_00001818,17328,pelotas,RS
cust_00001819,uniq_00001819,85457,goiania,GO
cust_00001820,uniq_00001820,56504,nova iguacu,RJ
cust_00001821,uniq_00001821,33081,campinas,SP
cust_00001822,uniq_00001822,87662,campinas,SP
cust_00001823,uniq_00001823,57026,duque de caxias,RJ
cust_00001824,uniq_00001824,13697,santo andre,SP
cust_00001825,uniq_00001825,84403,guarulhos,SP
cust_00001826,uniq_00001826,28625,pelotas,RS
cust_00001827,uniq_00001827,74517,uberlandia,MG
cust_00001828,uniq_00001828,50508,santo andre,SP
cust_00001829,uniq_00001829,74282,campinas,SP
cust_00001830,uniq_00001830,21830,sao luis,MA
cust_00001831,uniq_00001831,40490,rio de janeiro,RJ
cust_00001832,uniq_00001832,12612,fortaleza,CE
cust_00001833,uniq_00001833,72650,santo andre,SP
cust_00001834,uniq_00001834,53481,sao paulo,SP
cust_00001835,uniq_00001835,36406,santo andre,SP
cust_00001836,uniq_00001836,54663,vitoria,ES
cust_00001837,uniq_00001837,33260,vitoria da conquista,BA
cust_00001838,uniq_00001838,17806,caxias do sul,RS
cust_00001839,uniq_00001839,29360,sao paulo,SP
cust_00001840,uniq_00001840,24538,uberlandia,MG
cust_00001841,uniq_00001841,57826,santo andre,SP
cust_00001842,uniq_00001842,58967,cuiaba,MT
cust_00001843,uniq_00001843,96787,pelotas,RS
cust_00001844,uniq_00001844,86810,sao bernardo do campo,SP
cust_00001845,uniq_00001845,54113,sao paulo,SP
cust_00001846,uniq_00001846,52284,guarulhos,SP
cust_00001847,uniq_00001847,30644,campinas,SP
cust_00001848,uniq_00001848,93789,brasilia,DF
cust_00001849,uniq_00001849,95089,joinville,SC
cust_00001850,uniq_00001850,32833,duque de caxias,RJ
cust_00001851,uniq_00001851,83659,maringa,PR
cust_00001852,uniq_00001852,90440,blumenau,SC
cust_00001853,uniq_00001853,39260,feira de santana,BA
cust_00001854,uniq_00001854,59595,belem,PA
cust_00001855,uniq_00001855,48602,jaboatao dos guararapes,PE
cust_00001856,uniq_00001856,33292,campinas,SP
cust_00001857,uniq_00001857,85082,sao paulo,SP
cust_00001858,uniq_00001858,84381,sao bernardo do campo,SP
cust_00001859,uniq_00001859,33865,rio de janeiro,RJ
cust_00001860,uniq_00001860,51709,maringa,PR
cust_00001861,uniq_00001861,38953,santo andre,SP
cust_00001862,uniq_00001862,23645,santo andre,SP
cust_00001863,uniq_00001863,28434,sao bernardo do campo,SP
cust_00001864,uniq_00001864,20198,guarulhos,SP
cust_00001865,uniq_00001865,55457,campinas,SP
cust_00001866,uniq_00001866,32005,ananindeua,PA
cust_00001867,uniq_00001867,97821,belo horizonte,MG
cust_00001868,uniq_00001868,54007,pelotas,RS
cust_00001869,uniq_00001869,11493,sao bernardo do campo,SP
cust_00001870,uniq_00001870,37483,duque de caxias,RJ
cust_00001871,uniq_00001871,18885,brasilia,DF
cust_00001872,uniq_00001872,43640,guarulhos,SP
cust_00001873,uniq_00001873,10167,belo horizonte,MG
cust_00001874,uniq_00001874,60585,sao paulo,SP
cust_00001875,uniq_00001875,65004,sao bernardo do campo,SP
cust_00001876,uniq_00001876,64266,vitoria,ES
cust_00001877,uniq_00001877,59638,londrina,PR
cust_00001878,uniq_00001878,81568,guarulhos,SP
cust_00001879,uniq_00001879,23294,londrina,PR
cust_00001880,uniq_00001880,85766,nova iguacu,RJ
cust_00001881,uniq_00001881,31319,campinas,SP
cust_00001882,uniq_00001882,19661,nova iguacu,RJ
cust_00001883,uniq_00001883,48654,sao paulo,SP
cust_00001884,uniq_00001884,51774,belo horizonte,MG
cust_00001885,uniq_00001885,23726,contagem,MG
cust_00001886,uniq_00001886,54801,curitiba,PR
cust_00001887,uniq_00001887,59212,recife,PE
cust_00001888,uniq_00001888,19830,recife,PE
cust_00001889,uniq_00001889,54295,brasilia,DF
cust_00001890,uniq_00001890,90431,santo andre,SP
cust_00001891,uniq_00001891,14062,sao bernardo do campo,SP
cust_00001892,uniq_00001892,95673,juiz de fora,MG
cust_00001893,uniq_00001893,89602,curitiba,PR
cust_00001894,uniq_00001894,30591,sao bernardo do campo,SP
cust_00001895,uniq_00001895,23272,sao paulo,SP
cust_00001896,uniq_00001896,36941,guarulhos,SP
cust_00001897,uniq_00001897,63645,campinas,SP
cust_00001898,uniq_00001898,96585,contagem,MG
cust_00001899,uniq_00001899,48980,guarulhos,SP
cust_00001900,uniq_00001900,22571,niteroi,RJ
cust_00001901,uniq_00001901,61498,florianopolis,SC
cust_00001902,uniq_00001902,30131,juiz de fora,MG
cust_00001903,uniq_00001903,57294,sao paulo,SP
cust_00001904,uniq_00001904,66047,sao paulo,SP
cust_00001905,uniq_00001905,48607,salvador,BA
cust_00001906,uniq_00001906,36171,juiz de fora,MG
cust_00001907,uniq_00001907,13373,salvador,BA
cust_00001908,uniq_00001908,32391,campinas,SP
cust_00001909,uniq_00001909,20739,guarulhos,SP
cust_00001910,uniq_00001910,25139,juiz de fora,MG
cust_00001911,uniq_00001911,62096,guarulhos,SP
cust_00001912,uniq_00001912,74106,vila velha,ES
cust_00001913,uniq_00001913,21945,contagem,MG
cust_00001914,uniq_00001914,34232,nova iguacu,RJ
cust_00001915,uniq_00001915,59996,contagem,MG
cust_00001916,uniq_00001916,34455,guarulhos,SP
cust_00001917,uniq_00001917,15848,juiz de fora,MG
cust_00001918,uniq_00001918,67637,guarulhos,SP
cust_00001919,uniq_00001919,44524,caucaia,CE
cust_00001920,uniq_00001920,45200,campinas,SP
cust_00001921,uniq_00001921,18079,santo andre,SP
cust_00001922,uniq_00001922,97486,curitiba,PR
cust_00001923,uniq_00001923,21233,sao paulo,SP
cust_00001924,uniq_00001924,80968,duque de caxias,RJ
cust_00001925,uniq_00001925,87296,aparecida de goiania,GO
cust_00001926,uniq_00001926,82561,salvador,BA
cust_00001927,uniq_00001927,60738,sao paulo,SP
cust_00001928,uniq_00001928,80190,campo grande,MS
cust_00001929,uniq_00001929,85066,nova iguacu,RJ
cust_00001930,uniq_00001930,72424,niteroi,RJ
cust_00001931,uniq_00001931,20348,duque de caxias,RJ
cust_00001932,uniq_00001932,14551,londrina,PR
cust_00001933,uniq_00001933,84870,santo andre,SP
cust_00001934,uniq_00001934,25765,niteroi,RJ
cust_00001935,uniq_00001935,32659,sao luis,MA
cust_00001936,uniq_00001936,37772,campinas,SP
cust_00001937,uniq_00001937,26539,campinas,SP
cust_00001938,uniq_00001938,65492,recife,PE
cust_00001939,uniq_00001939,99538,belo horizonte,MG
cust_00001940,uniq_00001940,36465,juiz de fora,MG
cust_00001941,uniq_00001941,87994,campinas,SP
cust_00001942,uniq_00001942,51910,guarulhos,SP
cust_00001943,uniq_00001943,21406,sao paulo,SP
cust_00001944,uniq_00001944,82923,juiz de fora,MG
cust_00001945,uniq_00001945,82358,sao bernardo do campo,SP
cust_00001946,uniq_00001946,46202,brasilia,DF
cust_00001947,uniq_00001947,70051,santo andre,SP
cust_00001948,uniq_00001948,91665,curitiba,PR
cust_00001949,uniq_00001949,24748,nova iguacu,RJ
cust_00001950,uniq_00001950,29613,sao bernardo do campo,SP
cust_00001951,uniq_00001951,84264,recife,PE
cust_00001952,uniq_00001952,23845,rio de janeiro,RJ
cust_00001953,uniq_00001953,23237,santo andre,SP
cust_00001954,uniq_00001954,80206,guarulhos,SP
cust_00001955,uniq_00001955,63856,duque de caxias,RJ
cust_00001956,uniq_00001956,60206,guarulhos,SP
cust_00001957,uniq_00001957,84976,sao bernardo do campo,SP
cust_00001958,uniq_00001958,14910,juiz de fora,MG
cust_00001959,uniq_00001959,46099,campinas,SP
cust_00001960,uniq_00001960,28855,juiz de fora,MG
cust_00001961,uniq_00001961,15083,juiz de fora,MG
cust_00001962,uniq_00001962,53449,sao bernardo do campo,SP
cust_00001963,uniq_00001963,16460,campinas,SP
cust_00001964,uniq_00001964,45203,sao bernardo do campo,SP
cust_00001965,uniq_00001965,12651,guarulhos,SP
cust_00001966,uniq_00001966,49722,caxias do sul,RS
cust_00001967,uniq_00001967,46745,londrina,PR
cust_00001968,uniq_00001968,99764,aparecida de goiania,GO
cust_00001969,uniq_00001969,39878,sao paulo,SP
cust_00001970,uniq_00001970,49384,niteroi,RJ
cust_00001971,uniq_00001971,52056,campo grande,MS
cust_00001972,uniq_00001972,64627,cuiaba,MT
cust_00001973,uniq_00001973,94614,santo andre,SP
cust_00001974,uniq_00001974,34633,belo horizonte,MG
cust_00001975,uniq_00001975,37707,juiz de fora,MG
cust_00001976,uniq_00001976,73499,nova iguacu,RJ
cust_00001977,uniq_00001977,59009,vitoria da conquista,BA
cust_00001978,uniq_00001978,77537,vitoria,ES
cust_00001979,uniq_00001979,18600,campinas,SP
cust_00001980,uniq_00001980,76426,guarulhos,SP
cust_00001981,uniq_00001981,27779,sao bernardo do campo,SP
cust_00001982,uniq_00001982,32772,belo horizonte,MG
cust_00001983,uniq_00001983,36309,uberlandia,MG
cust_00001984,uniq_00001984,42701,sao paulo,SP
cust_00001985,uniq_00001985,69827,sao paulo,SP
cust_00001986,uniq_00001986,57235,sao paulo,SP
cust_00001987,uniq_00001987,45910,campinas,SP
cust_00001988,uniq_00001988,70846,guarulhos,SP
cust_00001989,uniq_00001989,62028,maringa,PR
cust_00001990,uniq_00001990,99282,campo grande,MS
cust_00001991,uniq_00001991,41711,rio de janeiro,RJ
cust_00001992,uniq_00001992,74066,contagem,MG
cust_00001993,uniq_00001993,33276,juiz de fora,MG
cust_00001994,uniq_00001994,86923,sao bernardo do campo,SP
cust_00001995,uniq_00001995,55121,contagem,MG
cust_00001996,uniq_00001996,43903,uberlandia,MG
cust_00001997,uniq_00001997,47364,sao paulo,SP
cust_00001998,uniq_00001998,60667,goiania,GO
cust_00001999,uniq_00001999,31352,rio de janeiro,RJ
cust_00002000,uniq_00002000,38091,blumenau,SC
cust_00002001,uniq_00002001,94853,fortaleza,CE
cust_00002002,uniq_00002002,98826,porto alegre,RS
cust_00002003,uniq_00002003,45269,uberlandia,MG
cust_00002004,uniq_00002004,77276,sao bernardo do campo,SP
cust_00002005,uniq_00002005,99417,rio de janeiro,RJ
cust_00002006,uniq_00002006,72140,rio de janeiro,RJ
cust_00002007,uniq_00002007,94852,uberlandia,MG
cust_00002008,uniq_00002008,88792,campinas,SP
cust_00002009,uniq_00002009,39329,rio de janeiro,RJ
cust_00002010,uniq_00002010,89736,guarulhos,SP
cust_00002011,uniq_00002011,94245,guarulhos,SP
cust_00002012,uniq_00002012,65549,feira de santana,BA
cust_00002013,uniq_00002013,55706,sao bernardo do campo,SP
cust_00002014,uniq_00002014,43029,caxias do sul,RS
cust_00002015,uniq_00002015,71171,campinas,SP
cust_00002016,uniq_00002016,98761,joinville,SC
cust_00002017,uniq_00002017,86609,juiz de fora,MG
cust_00002018,uniq_00002018,10963,sao paulo,SP
cust_00002019,uniq_00002019,96816,santo andre,SP
cust_00002020,uniq_00002020,83591,guarulhos,SP
cust_00002021,uniq_00002021,89829,santo andre,SP
cust_00002022,uniq_00002022,49121,aparecida de goiania,GO
cust_00002023,uniq_00002023,73142,sao paulo,SP
cust_00002024,uniq_00002024,54077,vitoria,ES
cust_00002025,uniq_00002025,93964,guarulhos,SP
cust_00002026,uniq_00002026,46291,londrina,PR
cust_00002027,uniq_00002027,95998,feira de santana,BA
cust_00002028,uniq_00002028,34688,guarulhos,SP
cust_00002029,uniq_00002029,77802,campinas,SP
cust_00002030,uniq_00002030,17441,porto alegre,RS
cust_00002031,uniq_00002031,62965,santo andre,SP
cust_00002032,uniq_00002032,99228,guarulhos,SP
cust_00002033,uniq_00002033,13336,niteroi,RJ
cust_00002034,uniq_00002034,48745,sao bernardo do campo,SP
cust_00002035,uniq_00002035,64862,londrina,PR
cust_00002036,uniq_00002036,60891,nova iguacu,RJ
cust_00002037,uniq_00002037,86418,rio de janeiro,RJ
cust_00002038,uniq_00002038,84978,vitoria da conquista,BA
cust_00002039,uniq_00002039,54979,curitiba,PR
cust_00002040,uniq_00002040,99957,niteroi,RJ
cust_00002041,uniq_00002041,93665,santo andre,SP
cust_00002042,uniq_00002042,98063,nova iguacu,RJ
cust_00002043,uniq_00002043,76494,duque de caxias,RJ
cust_00002044,uniq_00002044,32280,contagem,MG
cust_00002045,uniq_00002045,48506,fortaleza,CE
cust_00002046,uniq_00002046,71706,recife,PE
cust_00002047,uniq_00002047,43902,niteroi,RJ
cust_00002048,uniq_00002048,33995,santo andre,SP
cust_00002049,uniq_00002049,95778,aparecida de goiania,GO
cust_00002050,uniq_00002050,39131,salvador,BA
cust_00002051,uniq_00002051,39272,guarulhos,SP
cust_00002052,uniq_00002052,65112,guarulhos,SP
cust_00002053,uniq_00002053,58717,caucaia,CE
cust_00002054,uniq_00002054,86751,guarulhos,SP
cust_00002055,uniq_00002055,70786,guarulhos,SP
