order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_zip_code_prefix,seller_city,seller_state,payment_value,payment_installments,payment_type,review_score,total_price,order_purchase_month,delivery_time_days,estimated_time_days,delivery_delay_days
order_00004051,2,prod_00000129,sell_00000163,2025-06-01 06:09:04,217.58,29.03,cust_00001771,delivered,2025-05-25 06:09:04,2025-05-25 20:58:29.461390,2025-05-28 05:28:30.552592,2025-05-30 04:46:47.279595,2025-06-17 06:09:04,uniq_00001771,22415,recife,PE,agro_industria_e_comercio,62,386,5,4356,74,24,16,agro_industry_and_commerce,98142,caucaia,CE,263.28,6,credit_card,4.0,246.61,2025-05,4.0,23,-19.0
order_00004052,1,prod_00000645,sell_00000249,2024-01-29 22:54:58,89.4,2.81,cust_00001070,delivered,2024-01-22 22:54:58,2024-01-22 23:44:50.558805,2024-01-26 14:01:29.095100,2024-01-28 16:36:30.969050,2024-02-14 22:54:58,uniq_00001070,54444,guarulhos,SP,moveis_decoracao,26,1297,1,4431,63,32,50,furniture_decor,24796,caxias do sul,RS,92.21,3,credit_card,5.0,92.21000000000001,2024-01,5.0,23,-18.0
order_00004053,1,prod_00000715,sell_00000102,2024-02-03 02:35:57,72.06,7.65,cust_00002664,delivered,2024-01-31 02:35:57,2024-01-31 04:00:54.724912,2024-01-31 17:35:13.129036,2024-02-14 14:05:40.723206,2024-02-15 02:35:57,uniq_00002664,38241,belem,PA,utilidades_domesticas,64,634,5,2138,74,10,28,housewares,88802,rio de janeiro,RJ,367.76,2,credit_card,3.0,79.71000000000001,2024-01,14.0,15,-1.0
order_00004053,2,prod_00000416,sell_00000211,2024-02-03 02:35:57,181.89,27.78,cust_00002664,delivered,2024-01-31 02:35:57,2024-01-31 04:00:54.724912,2024-01-31 17:35:13.129036,2024-02-14 14:05:40.723206,2024-02-15 02:35:57,uniq_00002664,38241,belem,PA,agro_industria_e_comercio,64,2213,3,540,82,42,53,agro_industry_and_commerce,35237,niteroi,RJ,367.76,2,credit_card,3.0,209.67,2024-01,14.0,15,-1.0
order_00004053,3,prod_00000480,sell_00000231,2024-02-04 02:35:57,69.5,8.88,cust_00002664,delivered,2024-01-31 02:35:57,2024-01-31 04:00:54.724912,2024-01-31 17:35:13.129036,2024-02-14 14:05:40.723206,2024-02-15 02:35:57,uniq_00002664,38241,belem,PA,utilidades_domesticas,22,553,3,1944,83,38,28,housewares,65897,sao paulo,SP,367.76,2,credit_card,3.0,78.38,2024-01,14.0,15,-1.0
order_00004054,1,prod_00000654,sell_00000108,2024-09-19 03:56:14,19.3,1.42,cust_00001757,delivered,2024-09-12 03:56:14,2024-09-12 05:32:44.745764,2024-09-16 05:36:03.865824,2024-09-23 04:35:40.872703,2024-10-01 03:56:14,uniq_00001757,37215,guarulhos,SP,moveis_decoracao,61,2611,5,1894,81,54,35,furniture_decor,17217,niteroi,RJ,20.72,1,credit_card,5.0,20.72,2024-09,11.0,19,-8.0
order_00004055,1,prod_00000613,sell_00000154,2024-09-05 05:11:17,234.61,33.18,cust_00000122,shipped,2024-08-30 05:11:17,2024-08-30 09:57:24.091164,2024-08-31 10:02:55.803008,,2024-09-16 05:11:17,uniq_00000122,34931,campinas,SP,utilidades_domesticas,52,1588,5,795,62,44,14,housewares,18891,guarulhos,SP,267.79,1,credit_card,5.0,267.79,2024-08,,17,
order_00004056,1,prod_00000742,sell_00000108,2024-12-13 19:51:55,24.87,2.98,cust_00001869,delivered,2024-12-09 19:51:55,2024-12-09 21:06:40.686193,2024-12-10 13:42:25.229858,2024-12-22 15:20:45.330710,2024-12-23 19:51:55,uniq_00001869,11493,sao bernardo do campo,SP,utilidades_domesticas,74,1009,2,17874,10,44,5,housewares,17217,niteroi,RJ,27.85,1,boleto,5.0,27.85,2024-12,12.0,14,-2.0
order_00004057,1,prod_00000750,sell_00000140,2024-09-22 20:29:48,10.95,1.75,cust_00002605,invoiced,2024-09-16 20:29:48,2024-09-17 02:21:10.316896,,,2024-10-03 20:29:48,uniq_00002605,85197,belem,PA,brinquedos,25,259,4,3595,65,58,15,toys,75063,santo andre,SP,348.92,1,boleto,,12.7,2024-09,,17,
order_00004057,2,prod_00000020,sell_00000036,2024-09-21 20:29:48,291.15,45.07,cust_00002605,invoiced,2024-09-16 20:29:48,2024-09-17 02:21:10.316896,,,2024-10-03 20:29:48,uniq_00002605,85197,belem,PA,papelaria,39,291,1,11038,17,26,46,stationery,74414,nova iguacu,RJ,348.92,1,boleto,,336.21999999999997,2024-09,,17,
order_00004058,1,prod_00000419,sell_00000149,2024-07-13 00:52:36,9.7,0.41,cust_00000988,delivered,2024-07-08 00:52:36,2024-07-08 04:49:33.546243,2024-07-08 22:30:23.084347,2024-07-16 11:47:42.359778,2024-07-29 00:52:36,uniq_00000988,90209,brasilia,DF,utilidades_domesticas,39,2707,4,7451,80,24,29,housewares,64269,nova iguacu,RJ,10.11,3,credit_card,3.0,10.11,2024-07,8.0,21,-13.0
order_00004059,1,prod_00000530,sell_00000153,2025-01-03 02:49:26,308.29,22.53,cust_00000115,delivered,2025-01-01 02:49:26,2025-01-01 03:58:31.680025,2025-01-02 00:53:12.699528,2025-01-09 23:46:00.215929,2025-01-16 02:49:26,uniq_00000115,22704,recife,PE,automotivo,53,1008,4,3464,71,27,26,auto,46913,campinas,SP,330.82,1,credit_card,3.0,330.82000000000005,2025-01,8.0,15,-7.0
order_00004060,1,prod_00000672,sell_00000229,2025-07-31 13:37:26,129.15,4.05,cust_00002300,delivered,2025-07-26 13:37:26,2025-07-27 00:36:15.737185,2025-07-28 12:45:56.321268,2025-07-31 10:51:43.112182,2025-08-11 13:37:26,uniq_00002300,71122,guarulhos,SP,cool_stuff,67,2421,3,1372,30,55,38,cool_stuff,23884,sao paulo,SP,133.2,1,voucher,4.0,133.20000000000002,2025-07,4.0,16,-12.0
order_00004061,1,prod_00000408,sell_00000227,2025-11-03 09:24:58,62.79,5.26,cust_00002098,delivered,2025-10-27 09:24:58,2025-10-27 18:09:57.157768,2025-10-29 00:48:55.305544,2025-11-04 02:46:18.170679,2025-11-14 09:24:58,uniq_00002098,34697,duque de caxias,RJ,informatica_acessorios,73,1090,2,1338,88,7,10,computers_accessories,13800,brasilia,DF,137.7,1,credit_card,4.0,68.05,2025-10,7.0,18,-11.0
order_00004061,2,prod_00000419,sell_00000125,2025-10-29 09:24:58,66.54,3.11,cust_00002098,delivered,2025-10-27 09:24:58,2025-10-27 18:09:57.157768,2025-10-29 00:48:55.305544,2025-11-04 02:46:18.170679,2025-11-14 09:24:58,uniq_00002098,34697,duque de caxias,RJ,utilidades_domesticas,39,2707,4,7451,80,24,29,housewares,48382,belo horizonte,MG,137.7,1,credit_card,4.0,69.65,2025-10,7.0,18,-11.0
order_00004062,1,prod_00000582,sell_00000242,2024-09-10 17:41:16,102.51,8.94,cust_00002255,delivered,2024-09-08 17:41:16,2024-09-08 22:25:37.639255,2024-09-10 01:12:18.888516,2024-09-24 13:51:01.594822,2024-09-29 17:41:16,uniq_00002255,98129,caxias do sul,RS,eletronicos,32,1356,5,1485,15,37,19,electronics,39333,porto alegre,RS,111.45,1,voucher,5.0,111.45,2024-09,15.0,21,-6.0
order_00004063,1,prod_00000047,sell_00000188,2024-04-17 14:12:35,14.93,1.72,cust_00000543,processing,2024-04-11 14:12:35,2024-04-12 00:00:01.830471,,,2024-05-02 14:12:35,uniq_00000543,17355,duque de caxias,RJ,bebes,57,1743,5,5477,59,36,24,baby,78825,campinas,SP,16.65,1,credit_card,,16.65,2024-04,,21,
order_00004064,1,prod_00000146,sell_00000102,2024-02-09 09:05:10,106.72,6.52,cust_00001338,delivered,2024-02-02 09:05:10,2024-02-02 11:46:32.577838,2024-02-05 00:58:18.100410,2024-02-07 01:22:30.514132,2024-02-16 09:05:10,uniq_00001338,79391,belo horizonte,MG,construcao_ferramentas_construcao,42,201,1,2732,25,36,41,construction_tools_construction,88802,rio de janeiro,RJ,113.24,1,credit_card,5.0,113.24,2024-02,4.0,14,-10.0
order_00004065,1,prod_00000365,sell_00000136,2024-06-28 23:54:03,256.3,45.08,cust_00002494,shipped,2024-06-22 23:54:03,2024-06-23 03:16:11.639863,2024-06-26 14:04:32.513131,,2024-07-14 23:54:03,uniq_00002494,69437,ananindeua,PA,papelaria,23,2095,2,453,12,8,10,stationery,44034,joinville,SC,706.46,4,credit_card,5.0,301.38,2024-06,,22,
order_00004065,2,prod_00000545,sell_00000175,2024-06-29 23:54:03,88.68,13.05,cust_00002494,shipped,2024-06-22 23:54:03,2024-06-23 03:16:11.639863,2024-06-26 14:04:32.513131,,2024-07-14 23:54:03,uniq_00002494,69437,ananindeua,PA,agro_industria_e_comercio,39,1550,4,2178,30,55,50,agro_industry_and_commerce,29569,sao paulo,SP,706.46,4,credit_card,5.0,101.73,2024-06,,22,
order_00004065,3,prod_00000431,sell_00000126,2024-06-28 23:54:03,283.63,19.72,cust_00002494,shipped,2024-06-22 23:54:03,2024-06-23 03:16:11.639863,2024-06-26 14:04:32.513131,,2024-07-14 23:54:03,uniq_00002494,69437,ananindeua,PA,automotivo,31,2744,4,504,75,9,13,auto,27635,nova iguacu,RJ,706.46,4,credit_card,5.0,303.35,2024-06,,22,
order_00004066,1,prod_00000603,sell_00000073,2025-05-10 00:08:48,77.78,5.62,cust_00002374,delivered,2025-05-07 00:08:48,2025-05-07 11:55:44.209249,2025-05-08 16:31:57.366633,2025-05-10 16:44:08.678544,2025-05-29 00:08:48,uniq_00002374,82754,santo andre,SP,moveis_decoracao,54,570,4,1706,68,46,18,furniture_decor,69464,campinas,SP,113.44,1,boleto,4.0,83.4,2025-05,3.0,22,-19.0
order_00004066,2,prod_00000791,sell_00000013,2025-05-10 00:08:48,26.25,3.79,cust_00002374,delivered,2025-05-07 00:08:48,2025-05-07 11:55:44.209249,2025-05-08 16:31:57.366633,2025-05-10 16:44:08.678544,2025-05-29 00:08:48,uniq_00002374,82754,santo andre,SP,papelaria,39,266,1,5874,53,39,27,stationery,66369,campinas,SP,113.44,1,boleto,4.0,30.04,2025-05,3.0,22,-19.0
order_00004067,1,prod_00000282,sell_00000227,2025-12-11 14:09:45,162.76,22.79,cust_00000631,delivered,2025-12-06 14:09:45,2025-12-06 15:52:52.366839,2025-12-07 11:18:06.165916,2025-12-14 03:31:18.527944,2025-12-30 14:09:45,uniq_00000631,26011,uberlandia,MG,telefonia,28,2918,1,2930,99,32,49,telephony,13800,brasilia,DF,185.55,6,credit_card,5.0,185.54999999999998,2025-12,7.0,24,-17.0
order_00004068,1,prod_00000128,sell_00000084,2024-04-16 06:22:58,34.72,3.55,cust_00000133,delivered,2024-04-13 06:22:58,2024-04-13 10:10:54.876143,2024-04-19 11:02:01.943103,2024-04-29 06:11:27.279402,2024-05-01 06:22:58,uniq_00000133,62565,campinas,SP,relogios_presentes,74,510,3,1343,99,32,48,watches_gifts,32398,recife,PE,103.94,2,credit_card,5.0,38.269999999999996,2024-04,15.0,18,-3.0
order_00004068,2,prod_00000016,sell_00000249,2024-04-20 06:22:58,61.91,3.76,cust_00000133,delivered,2024-04-13 06:22:58,2024-04-13 10:10:54.876143,2024-04-19 11:02:01.943103,2024-04-29 06:11:27.279402,2024-05-01 06:22:58,uniq_00000133,62565,campinas,SP,fashion_bolsas_e_acessorios,70,1266,3,1214,48,48,8,fashion_bags_accessories,24796,caxias do sul,RS,103.94,2,credit_card,5.0,65.67,2024-04,15.0,18,-3.0
order_00004069,1,prod_00000274,sell_00000142,2024-04-06 05:27:20,88.33,6.52,cust_00002149,delivered,2024-04-01 05:27:20,2024-04-01 11:55:05.432590,2024-04-02 02:11:41.550860,2024-04-05 03:38:22.937179,2024-04-25 05:27:20,uniq_00002149,11267,recife,PE,automotivo,67,1319,4,9895,99,33,9,auto,74553,sao bernardo do campo,SP,326.72,4,credit_card,2.0,94.85,2024-04,3.0,24,-21.0
order_00004069,2,prod_00000013,sell_00000201,2024-04-06 05:27:20,121.17,4.52,cust_00002149,delivered,2024-04-01 05:27:20,2024-04-01 11:55:05.432590,2024-04-02 02:11:41.550860,2024-04-05 03:38:22.937179,2024-04-25 05:27:20,uniq_00002149,11267,recife,PE,moveis_decoracao,66,1445,1,6465,81,26,26,furniture_decor,60801,londrina,PR,326.72,4,credit_card,2.0,125.69,2024-04,3.0,24,-21.0
order_00004069,3,prod_00000312,sell_00000007,2024-04-03 05:27:20,98.88,7.3,cust_00002149,delivered,2024-04-01 05:27:20,2024-04-01 11:55:05.432590,2024-04-02 02:11:41.550860,2024-04-05 03:38:22.937179,2024-04-25 05:27:20,uniq_00002149,11267,recife,PE,agro_industria_e_comercio,79,2828,1,863,32,52,31,agro_industry_and_commerce,27271,santo andre,SP,326.72,4,credit_card,2.0,106.17999999999999,2024-04,3.0,24,-21.0
order_00004070,1,prod_00000142,sell_00000201,2025-09-18 10:37:18,126.3,5.26,cust_00002854,processing,2025-09-12 10:37:18,2025-09-12 17:23:11.048551,,,2025-09-30 10:37:18,uniq_00002854,57307,sao paulo,SP,informatica_acessorios,75,537,4,1061,66,51,16,computers_accessories,60801,londrina,PR,131.56,1,boleto,,131.56,2025-09,,18,
order_00004071,1,prod_00000316,sell_00000000,2025-11-06 22:44:03,14.46,1.77,cust_00002010,unavailable,2025-10-30 22:44:03,2025-10-31 08:34:01.093493,,,2025-11-20 22:44:03,uniq_00002010,89736,guarulhos,SP,esporte_lazer,56,1850,3,3593,42,44,39,sports_leisure,21507,niteroi,RJ,16.23,4,credit_card,,16.23,2025-10,,21,
order_00004072,1,prod_00000658,sell_00000033,2025-05-16 19:01:12,20.65,2.42,cust_00002719,canceled,2025-05-11 19:01:12,,,,2025-05-26 19:01:12,uniq_00002719,93824,pelotas,RS,informatica_acessorios,54,2648,3,249,84,49,23,computers_accessories,75840,porto alegre,RS,476.83,10,credit_card,,23.07,2025-05,,15,
order_00004072,2,prod_00000017,sell_00000209,2025-05-17 19:01:12,10.65,1.63,cust_00002719,canceled,2025-05-11 19:01:12,,,,2025-05-26 19:01:12,uniq_00002719,93824,pelotas,RS,eletronicos,29,1308,3,452,83,57,36,electronics,93735,contagem,MG,476.83,10,credit_card,,12.280000000000001,2025-05,,15,
order_00004072,3,prod_00000392,sell_00000074,2025-05-15 19:01:12,298.72,17.18,cust_00002719,canceled,2025-05-11 19:01:12,,,,2025-05-26 19:01:12,uniq_00002719,93824,pelotas,RS,utilidades_domesticas,58,490,4,8379,80,8,17,housewares,69596,niteroi,RJ,476.83,10,credit_card,,315.90000000000003,2025-05,,15,
order_00004072,4,prod_00000598,sell_00000220,2025-05-14 19:01:12,114.22,11.36,cust_00002719,canceled,2025-05-11 19:01:12,,,,2025-05-26 19:01:12,uniq_00002719,93824,pelotas,RS,telefonia,36,2279,1,471,37,11,53,telephony,55916,santo andre,SP,476.83,10,credit_card,,125.58,2025-05,,15,
order_00004073,1,prod_00000027,sell_00000123,2025-12-28 15:45:22,52.08,8.18,cust_00000883,delivered,2025-12-22 15:45:22,2025-12-23 00:15:41.932647,2025-12-27 01:11:16.264779,2025-12-28 18:11:38.251263,2026-01-20 15:45:22,uniq_00000883,49472,uberlandia,MG,informatica_acessorios,69,238,1,2516,28,58,46,computers_accessories,18869,juiz de fora,MG,236.7,5,credit_card,,60.26,2025-12,6.0,29,-23.0
order_00004073,2,prod_00000737,sell_00000111,2025-12-27 15:45:22,95.16,5.57,cust_00000883,delivered,2025-12-22 15:45:22,2025-12-23 00:15:41.932647,2025-12-27 01:11:16.264779,2025-12-28 18:11:38.251263,2026-01-20 15:45:22,uniq_00000883,49472,uberlandia,MG,moveis_escritorio,22,2101,2,2521,47,47,7,office_furniture,89073,santo andre,SP,236.7,5,credit_card,,100.72999999999999,2025-12,6.0,29,-23.0
order_00004073,3,prod_00000765,sell_00000002,2025-12-25 15:45:22,36.48,1.11,cust_00000883,delivered,2025-12-22 15:45:22,2025-12-23 00:15:41.932647,2025-12-27 01:11:16.264779,2025-12-28 18:11:38.251263,2026-01-20 15:45:22,uniq_00000883,49472,uberlandia,MG,fashion_bolsas_e_acessorios,73,413,2,1364,81,25,25,fashion_bags_accessories,64700,niteroi,RJ,236.7,5,credit_card,,37.589999999999996,2025-12,6.0,29,-23.0
order_00004073,4,prod_00000570,sell_00000095,2025-12-25 15:45:22,34.26,3.86,cust_00000883,delivered,2025-12-22 15:45:22,2025-12-23 00:15:41.932647,2025-12-27 01:11:16.264779,2025-12-28 18:11:38.251263,2026-01-20 15:45:22,uniq_00000883,49472,uberlandia,MG,fashion_bolsas_e_acessorios,77,2906,2,543,96,40,36,fashion_bags_accessories,75225,londrina,PR,236.7,5,credit_card,,38.12,2025-12,6.0,29,-23.0
order_00004074,1,prod_00000360,sell_00000072,2025-06-14 21:34:05,48.55,5.59,cust_00001802,delivered,2025-06-10 21:34:05,2025-06-11 01:39:54.173833,2025-06-12 08:08:29.737587,2025-07-10 05:37:36.468991,2025-06-25 21:34:05,uniq_00001802,36143,juiz de fora,MG,fashion_bolsas_e_acessorios,38,757,4,14061,97,51,23,fashion_bags_accessories,13265,feira de santana,BA,309.67,2,credit_card,1.0,54.14,2025-06,29.0,15,14.0
order_00004074,2,prod_00000642,sell_00000078,2025-06-17 21:34:05,164.56,13.44,cust_00001802,delivered,2025-06-10 21:34:05,2025-06-11 01:39:54.173833,2025-06-12 08:08:29.737587,2025-07-10 05:37:36.468991,2025-06-25 21:34:05,uniq_00001802,36143,juiz de fora,MG,moveis_decoracao,42,2950,1,5748,72,6,20,furniture_decor,24963,brasilia,DF,309.67,2,credit_card,1.0,178.0,2025-06,29.0,15,14.0
order_00004074,3,prod_00000576,sell_00000110,2025-06-14 21:34:05,72.42,5.11,cust_00001802,delivered,2025-06-10 21:34:05,2025-06-11 01:39:54.173833,2025-06-12 08:08:29.737587,2025-07-10 05:37:36.468991,2025-06-25 21:34:05,uniq_00001802,36143,juiz de fora,MG,relogios_presentes,32,460,1,649,20,56,15,watches_gifts,14250,florianopolis,SC,309.67,2,credit_card,1.0,77.53,2025-06,29.0,15,14.0
order_00004075,1,prod_00000587,sell_00000247,2025-12-04 21:50:48,330.68,45.93,cust_00002879,delivered,2025-11-29 21:50:48,2025-11-30 01:13:00.627475,2025-11-30 14:22:13.652068,2025-12-07 13:20:59.543615,2025-12-18 21:50:48,uniq_00002879,64046,guarulhos,SP,construcao_ferramentas_construcao,35,2210,1,2955,53,29,34,construction_tools_construction,73898,brasilia,DF,450.39,1,credit_card,4.0,376.61,2025-11,7.0,19,-12.0
order_00004075,2,prod_00000534,sell_00000205,2025-12-03 21:50:48,69.11,4.67,cust_00002879,delivered,2025-11-29 21:50:48,2025-11-30 01:13:00.627475,2025-11-30 14:22:13.652068,2025-12-07 13:20:59.543615,2025-12-18 21:50:48,uniq_00002879,64046,guarulhos,SP,perfumaria,72,390,2,2066,33,32,26,perfumery,53684,sao paulo,SP,450.39,1,credit_card,4.0,73.78,2025-11,7.0,19,-12.0
order_00004076,1,prod_00000450,sell_00000045,2025-07-15 16:56:39,28.34,1.74,cust_00001553,delivered,2025-07-13 16:56:39,2025-07-13 18:05:52.212429,2025-07-14 10:22:55.477917,2025-07-25 04:04:29.380313,2025-08-02 16:56:39,uniq_00001553,49021,campinas,SP,eletronicos,28,559,2,349,57,27,10,electronics,90879,sao bernardo do campo,SP,30.08,1,credit_card,4.0,30.08,2025-07,11.0,20,-9.0
order_00004077,1,prod_00000717,sell_00000146,2025-09-04 08:50:43,100.61,16.21,cust_00002813,delivered,2025-09-01 08:50:43,2025-09-01 10:18:33.331218,2025-09-02 13:42:54.301079,2025-09-06 08:48:55.548957,2025-09-30 08:50:43,uniq_00002813,42859,campinas,SP,eletronicos,64,2755,1,405,19,39,59,electronics,13143,sao paulo,SP,446.12,8,credit_card,5.0,116.82,2025-09,4.0,29,-25.0
order_00004077,2,prod_00000774,sell_00000193,2025-09-03 08:50:43,234.03,7.33,cust_00002813,delivered,2025-09-01 08:50:43,2025-09-01 10:18:33.331218,2025-09-02 13:42:54.301079,2025-09-06 08:48:55.548957,2025-09-30 08:50:43,uniq_00002813,42859,campinas,SP,construcao_ferramentas_construcao,67,151,1,2616,79,53,21,construction_tools_construction,73263,belo horizonte,MG,446.12,8,credit_card,5.0,241.36,2025-09,4.0,29,-25.0
order_00004077,3,prod_00000243,sell_00000166,2025-09-03 08:50:43,77.73,10.21,cust_00002813,delivered,2025-09-01 08:50:43,2025-09-01 10:18:33.331218,2025-09-02 13:42:54.301079,2025-09-06 08:48:55.548957,2025-09-30 08:50:43,uniq_00002813,42859,campinas,SP,brinquedos,29,891,1,12501,34,32,40,toys,73110,campinas,SP,446.12,8,credit_card,5.0,87.94,2025-09,4.0,29,-25.0
order_00004078,1,prod_00000583,sell_00000085,2024-07-10 09:19:23,71.83,4.57,cust_00001636,delivered,2024-07-04 09:19:23,2024-07-04 10:37:14.364973,2024-07-05 20:09:41.464919,2024-07-14 00:13:39.376930,2024-07-27 09:19:23,uniq_00001636,26142,curitiba,PR,construcao_ferramentas_construcao,34,1905,5,4524,99,52,21,construction_tools_construction,84120,contagem,MG,76.4,1,boleto,3.0,76.4,2024-07,9.0,23,-14.0
order_00004079,1,prod_00000729,sell_00000186,2025-12-01 00:19:43,216.77,26.88,cust_00000209,shipped,2025-11-27 00:19:43,2025-11-27 03:29:36.340772,2025-11-28 00:30:03.466934,,2025-12-17 00:19:43,uniq_00000209,24168,vitoria da conquista,BA,construcao_ferramentas_construcao,51,2745,5,2604,15,18,20,construction_tools_construction,58704,niteroi,RJ,243.65,1,credit_card,3.0,243.65,2025-11,,20,
order_00004080,1,prod_00000021,sell_00000089,2025-12-05 19:43:41,32.03,4.85,cust_00002576,delivered,2025-12-01 19:43:41,2025-12-01 20:48:54.903873,2025-12-02 21:33:05.241278,2025-12-08 14:50:14.611417,2025-12-21 19:43:41,uniq_00002576,89477,uberlandia,MG,utilidades_domesticas,26,2041,5,793,25,19,9,housewares,50569,caxias do sul,RS,210.19,1,boleto,4.0,36.88,2025-12,6.0,20,-14.0
order_00004080,2,prod_00000242,sell_00000191,2025-12-07 19:43:41,78.03,10.18,cust_00002576,delivered,2025-12-01 19:43:41,2025-12-01 20:48:54.903873,2025-12-02 21:33:05.241278,2025-12-08 14:50:14.611417,2025-12-21 19:43:41,uniq_00002576,89477,uberlandia,MG,beleza_saude,44,2821,4,156,40,29,43,health_beauty,36489,belo horizonte,MG,210.19,1,boleto,4.0,88.21000000000001,2025-12,6.0,20,-14.0
order_00004080,3,prod_00000578,sell_00000005,2025-12-08 19:43:41,79.03,6.07,cust_00002576,delivered,2025-12-01 19:43:41,2025-12-01 20:48:54.903873,2025-12-02 21:33:05.241278,2025-12-08 14:50:14.611417,2025-12-21 19:43:41,uniq_00002576,89477,uberlandia,MG,cama_mesa_banho,50,322,4,3754,53,13,19,bed_bath_table,89346,duque de caxias,RJ,210.19,1,boleto,4.0,85.1,2025-12,6.0,20,-14.0
order_00004081,1,prod_00000569,sell_00000172,2025-09-06 03:34:39,48.52,3.56,cust_00000281,delivered,2025-09-02 03:34:39,2025-09-02 04:40:36.723976,2025-09-03 22:39:49.623202,2025-09-11 04:25:00.621344,2025-09-22 03:34:39,uniq_00000281,43972,feira de santana,BA,moveis_decoracao,57,2626,4,7130,77,43,11,furniture_decor,82768,jaboatao dos guararapes,PE,77.56,1,voucher,3.0,52.080000000000005,2025-09,9.0,20,-11.0
order_00004081,2,prod_00000590,sell_00000243,2025-09-05 03:34:39,24.6,0.88,cust_00000281,delivered,2025-09-02 03:34:39,2025-09-02 04:40:36.723976,2025-09-03 22:39:49.623202,2025-09-11 04:25:00.621344,2025-09-22 03:34:39,uniq_00000281,43972,feira de santana,BA,papelaria,25,2932,4,1197,82,14,25,stationery,90863,salvador,BA,77.56,1,voucher,3.0,25.48,2025-09,9.0,20,-11.0
order_00004082,1,prod_00000721,sell_00000107,2024-08-28 18:34:41,5.84,0.33,cust_00001106,delivered,2024-08-25 18:34:41,2024-08-25 21:45:40.937060,2024-08-26 11:14:31.503535,2024-08-28 19:11:43.632295,2024-09-17 18:34:41,uniq_00001106,75774,nova iguacu,RJ,esporte_lazer,54,665,2,4319,47,10,54,sports_leisure,34227,sao paulo,SP,6.17,1,voucher,5.0,6.17,2024-08,3.0,23,-20.0
order_00004083,1,prod_00000506,sell_00000158,2025-03-16 05:11:49,76.09,2.95,cust_00001365,delivered,2025-03-09 05:11:49,2025-03-09 06:35:13.110710,2025-03-11 07:10:57.417515,2025-03-23 20:20:02.420968,2025-04-03 05:11:49,uniq_00001365,19744,sao paulo,SP,papelaria,60,1579,3,1831,87,43,45,stationery,99893,sao paulo,SP,79.04,3,credit_card,5.0,79.04,2025-03,14.0,25,-11.0
order_00004084,1,prod_00000581,sell_00000021,2025-03-08 13:37:03,45.93,6.75,cust_00001169,delivered,2025-03-03 13:37:03,2025-03-03 18:49:26.440984,2025-03-06 19:10:58.387247,2025-03-13 04:19:15.882023,2025-03-20 13:37:03,uniq_00001169,34405,caxias do sul,RS,cool_stuff,72,1355,4,6848,17,39,46,cool_stuff,68065,guarulhos,SP,52.68,1,boleto,5.0,52.68,2025-03,9.0,17,-8.0
order_00004085,1,prod_00000401,sell_00000072,2025-08-20 17:10:27,80.4,10.7,cust_00001126,delivered,2025-08-13 17:10:27,2025-08-13 20:53:45.278903,2025-08-14 14:34:31.580122,2025-08-29 22:21:34.342132,2025-09-01 17:10:27,uniq_00001126,25974,natal,RN,cool_stuff,42,1533,1,848,23,36,55,cool_stuff,13265,feira de santana,BA,91.1,1,credit_card,5.0,91.10000000000001,2025-08,16.0,19,-3.0
order_00004086,1,prod_00000215,sell_00000208,2024-10-05 14:24:43,93.56,11.19,cust_00002388,delivered,2024-09-30 14:24:43,2024-09-30 19:13:00.635015,2024-10-01 11:06:22.708659,2024-10-04 01:41:13.001139,2024-10-22 14:24:43,uniq_00002388,94498,palmas,TO,cama_mesa_banho,78,198,2,937,95,12,19,bed_bath_table,12946,guarulhos,SP,390.25,1,boleto,4.0,104.75,2024-09,3.0,22,-19.0
order_00004086,2,prod_00000697,sell_00000049,2024-10-03 14:24:43,116.67,8.59,cust_00002388,delivered,2024-09-30 14:24:43,2024-09-30 19:13:00.635015,2024-10-01 11:06:22.708659,2024-10-04 01:41:13.001139,2024-10-22 14:24:43,uniq_00002388,94498,palmas,TO,moveis_decoracao,63,519,4,2666,78,43,10,furniture_decor,89682,salvador,BA,390.25,1,boleto,4.0,125.26,2024-09,3.0,22,-19.0
order_00004086,3,prod_00000221,sell_00000147,2024-10-07 14:24:43,140.29,19.95,cust_00002388,delivered,2024-09-30 14:24:43,2024-09-30 19:13:00.635015,2024-10-01 11:06:22.708659,2024-10-04 01:41:13.001139,2024-10-22 14:24:43,uniq_00002388,94498,palmas,TO,bebes,24,2243,2,4462,99,41,49,baby,91980,sao bernardo do campo,SP,390.25,1,boleto,4.0,160.23999999999998,2024-09,3.0,22,-19.0
order_00004087,1,prod_00000263,sell_00000057,2024-03-06 22:13:29,8.67,0.77,cust_00000721,delivered,2024-02-29 22:13:29,2024-03-01 06:12:25.185849,2024-03-02 22:54:06.528743,2024-03-09 14:44:38.569286,2024-03-23 22:13:29,uniq_00000721,90981,uberlandia,MG,construcao_ferramentas_construcao,22,1253,4,3823,57,56,28,construction_tools_construction,77649,nova iguacu,RJ,44.85,10,credit_card,4.0,9.44,2024-02,8.0,23,-15.0
